@relation gtzan_rh

@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute Feature_15 numeric
@attribute Feature_16 numeric
@attribute Feature_17 numeric
@attribute Feature_18 numeric
@attribute Feature_19 numeric
@attribute Feature_20 numeric
@attribute Feature_21 numeric
@attribute Feature_22 numeric
@attribute Feature_23 numeric
@attribute Feature_24 numeric
@attribute Feature_25 numeric
@attribute Feature_26 numeric
@attribute Feature_27 numeric
@attribute Feature_28 numeric
@attribute Feature_29 numeric
@attribute Feature_30 numeric
@attribute Feature_31 numeric
@attribute Feature_32 numeric
@attribute Feature_33 numeric
@attribute Feature_34 numeric
@attribute Feature_35 numeric
@attribute Feature_36 numeric
@attribute Feature_37 numeric
@attribute Feature_38 numeric
@attribute Feature_39 numeric
@attribute Feature_40 numeric
@attribute Feature_41 numeric
@attribute Feature_42 numeric
@attribute Feature_43 numeric
@attribute Feature_44 numeric
@attribute Feature_45 numeric
@attribute Feature_46 numeric
@attribute Feature_47 numeric
@attribute Feature_48 numeric
@attribute Feature_49 numeric
@attribute Feature_50 numeric
@attribute Feature_51 numeric
@attribute Feature_52 numeric
@attribute Feature_53 numeric
@attribute Feature_54 numeric
@attribute Feature_55 numeric
@attribute Feature_56 numeric
@attribute Feature_57 numeric
@attribute Feature_58 numeric
@attribute Feature_59 numeric
@attribute Feature_60 numeric
@attribute class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@data
12.080225,9.083853,7.019385,8.705641,6.65637,4.031091,5.008341,4.097479,3.923564,4.095346,3.321289,5.099925,3.87966,3.488788,3.552742,4.433225,2.655803,2.971467,3.058722,2.535484,2.039382,2.116305,2.06983,2.114367,1.702711,1.869895,2.060395,1.995283,1.764406,1.616113,1.96954,1.773708,1.497502,1.52814,1.766179,1.278228,1.372193,1.330224,1.605732,1.335372,1.254291,1.134996,1.364452,1.289294,1.115736,1.400893,1.754822,1.175989,1.237533,1.184786,1.13115,1.074697,1.01158,1.069794,1.098112,0.926079,1.095012,1.003131,1.054253,0.973033,country
11.690031,10.239501,7.463617,10.999161,5.173942,7.977709,7.196885,9.418336,5.606806,5.545373,5.359712,5.766224,4.307032,4.808167,6.847735,6.975986,5.149402,3.673068,4.602555,3.332266,3.492418,2.927464,4.410464,3.35587,2.676813,2.813723,3.529023,3.302636,3.110301,2.906336,6.965505,2.63531,2.527333,2.329295,2.657225,2.528001,2.54159,2.250322,2.737856,2.159246,2.074573,2.264962,2.715557,2.063516,1.927439,2.652867,2.615639,2.32441,2.051016,1.820857,1.491925,2.142409,1.630091,2.006459,1.652491,1.732481,1.597951,1.981012,1.56585,1.729178,country
10.452858,11.170181,7.372654,7.643559,6.714214,6.890484,5.921748,7.868512,5.620404,5.13744,4.166086,3.387077,3.869327,4.790196,5.996963,6.314499,3.543913,3.457065,3.566789,3.049133,3.392881,3.359605,3.192579,3.029833,2.989554,2.255273,2.123328,2.538662,2.351412,2.838152,6.539383,3.692772,2.067442,2.077297,1.963992,2.331302,1.678248,2.054161,2.133136,1.746481,2.081827,1.693889,1.363262,1.636741,1.837631,1.837919,2.349718,1.395761,1.271761,1.421028,1.355609,1.378684,1.332177,1.552125,1.390342,1.463587,1.398488,1.167083,1.395527,1.317428,country
9.000793,9.026062,6.314886,5.894463,6.752823,5.76625,6.57573,5.698732,4.766767,5.292264,4.416062,5.201143,4.61935,4.020132,6.626136,3.267654,2.74889,2.769224,2.589957,2.297641,2.157097,2.530868,3.106506,1.903498,2.284506,1.977583,2.217418,2.220766,2.427372,2.660026,2.047208,1.916326,1.73757,1.618303,1.762619,1.76748,1.657609,1.481163,1.500084,1.377523,1.338314,1.331913,1.724241,1.877264,1.779713,1.364717,1.192056,1.239302,1.210626,1.237978,1.076163,1.140066,1.048287,1.008646,1.221771,1.106697,1.02584,1.080054,1.299332,1.059555,country
6.004344,6.548917,8.696905,6.243192,5.019425,6.409572,4.315719,3.807674,5.707188,3.967788,3.486164,5.600015,3.375277,3.14042,3.387469,3.3921,3.637529,3.098045,3.079367,2.526636,2.423153,3.414718,4.272299,2.895218,2.289287,2.485028,2.130102,1.864514,1.963484,1.889626,1.820515,1.98952,1.960002,2.18909,2.882197,1.842145,2.057775,1.631576,1.401957,1.790962,1.74306,1.414139,1.576485,1.746349,1.473896,1.476965,1.417862,1.547722,1.353716,1.209726,1.271084,1.289708,1.187448,1.037869,1.289514,1.292284,1.221992,1.327607,1.370468,1.151304,country
11.829338,10.89049,8.954861,6.995412,8.552713,8.592609,4.769538,5.352305,4.71561,4.450653,7.442149,5.696372,3.9433,3.673905,3.438543,3.357782,3.980128,3.106616,2.782542,3.093562,3.081229,3.862631,4.174033,2.792312,2.779637,2.444318,2.172203,2.380454,2.185025,2.126433,1.757396,1.871985,2.159638,5.669768,2.33719,1.834969,1.848361,1.610223,1.838559,1.867317,1.646954,1.70954,1.773543,1.706288,3.731505,2.281884,1.363775,1.412929,1.592097,1.365108,1.68749,1.553689,1.127083,1.357447,1.334553,1.479089,1.693043,1.29424,1.142963,1.260424,country
7.261022,7.861118,6.593033,5.540913,4.259206,6.328775,3.623011,3.54553,3.67503,3.00009,3.323931,5.552719,2.704646,2.554769,2.605023,2.504423,2.504789,2.565033,1.878694,2.109932,1.972333,1.916529,4.257584,3.201976,1.711675,1.649686,1.250639,1.332772,2.117163,1.474171,1.46642,1.455632,1.170315,1.382075,2.90297,1.208772,1.429646,1.469749,1.196605,1.291853,1.653541,1.087709,1.012154,1.194481,1.115641,1.195416,2.839272,1.180315,0.992953,0.986224,0.816189,0.993957,1.428943,1.001302,0.93462,0.96055,0.901243,1.515952,1.316392,0.940517,country
11.036549,8.107354,6.581625,6.127493,4.878588,4.446667,4.341144,3.067089,3.055398,2.927843,3.172789,2.390787,3.738554,1.694691,2.262931,2.298507,1.952473,2.050096,2.552459,2.155292,1.861402,1.801367,1.407657,1.611078,1.631335,2.540525,1.555006,1.287886,1.256213,1.315757,1.252735,1.658297,1.400828,1.285746,1.145257,1.303171,1.230717,1.198941,1.467879,1.090403,0.90431,1.041151,1.085527,0.956223,1.01652,0.897439,0.749622,0.904462,0.949738,0.906755,0.945412,0.918654,0.876114,0.67396,0.762514,0.69776,0.782302,0.807129,0.668792,0.689435,country
9.058465,5.886628,4.016246,3.631709,3.421521,3.062531,2.789925,1.942236,1.991931,2.584793,1.813581,2.039119,1.908152,2.681464,1.667393,1.679799,1.203071,1.246867,1.342537,1.329673,1.939634,1.497645,1.084478,1.089666,1.032337,1.058344,0.852285,0.995723,0.876854,0.93691,0.859694,0.879427,0.954834,0.846926,1.29915,0.870026,0.807667,0.897387,0.837967,0.804549,0.781975,0.829974,0.635211,0.630491,0.731753,0.648357,0.6025,0.535483,0.720389,0.542069,0.577578,0.603742,0.475479,0.505246,0.515155,0.625633,0.586557,0.521572,0.537681,0.493945,country
7.90859,7.381794,4.943897,5.07686,4.522206,4.106005,3.875897,3.183335,7.068978,3.199108,3.587013,2.83456,3.279992,2.937868,3.130441,2.716847,3.032602,6.387048,2.680011,2.786943,2.684829,2.94651,2.340566,2.170805,1.898607,1.928861,3.957544,1.951044,1.646797,1.677041,1.795754,1.503113,1.604717,1.976923,2.003722,5.565454,1.950184,1.703251,1.450507,1.524005,1.278451,1.133542,1.397745,1.394206,2.395564,1.386068,1.349257,1.268845,1.322215,1.014372,1.300527,1.450879,1.689971,3.268461,1.512918,1.368042,1.364067,1.585277,1.258183,0.986006,country
7.147106,6.4465,5.115251,4.509019,3.367211,4.298136,3.48795,3.259467,2.793414,2.991141,2.759834,2.430415,2.397226,2.225785,3.93568,1.749545,2.061866,1.863617,2.065811,1.696718,1.558297,1.739355,1.203278,1.476588,1.417347,1.70214,1.441237,1.422902,1.428196,2.225111,1.379378,1.150102,1.466688,1.445961,1.112987,1.05869,1.509726,1.121821,0.894477,1.049758,1.227318,0.90325,0.858617,1.088943,1.405524,0.888646,0.871875,0.896818,0.912838,0.779976,0.780585,1.067754,0.929454,0.704009,0.763358,1.018087,0.814805,0.674364,0.895153,1.211348,country
11.715677,7.980407,6.851876,6.409983,5.956448,5.464399,5.464455,4.125904,3.884523,3.804367,3.657324,3.869211,8.355785,3.315862,2.766162,2.609944,2.697059,2.590922,2.674468,3.137365,2.011236,1.964874,2.360376,2.002308,2.299271,3.931959,2.005924,2.033094,1.784475,1.697278,2.074239,1.839187,2.274,1.495172,1.535517,1.588644,1.599279,1.973356,4.929128,1.995572,1.67045,1.568108,1.264314,1.309125,1.304632,1.961571,1.582589,1.252974,1.340477,1.395775,1.277825,2.709186,1.805553,1.306771,1.301627,1.289843,1.252463,1.066278,1.720432,1.201413,country
13.053486,8.267464,6.913781,6.682564,5.056504,4.075379,3.29292,3.670141,2.955791,2.734794,2.586081,2.520111,2.421295,2.194471,2.398116,3.425321,2.194967,1.958357,1.759037,1.694143,1.730102,1.835146,1.875555,2.523143,1.95136,1.404881,1.723193,1.367865,1.268053,1.339943,1.521377,1.55528,1.417035,1.584805,1.659269,1.093935,1.373997,1.318112,1.179954,1.644222,1.407307,1.106676,1.193682,1.028746,1.007957,1.136847,0.829925,1.226973,1.189526,0.837652,0.886544,0.930236,0.891145,0.846791,0.910797,0.949408,0.984419,0.803025,0.827084,0.758038,country
11.375111,8.794068,8.466407,6.418434,6.579431,5.952681,8.393627,4.909869,4.544063,4.906301,3.661403,3.931127,3.689707,4.157951,3.418342,3.016733,2.84265,2.235704,2.625733,2.970853,2.463517,2.580284,2.023184,2.089286,1.985321,1.930094,2.778774,2.034339,1.93015,1.936635,1.439909,1.54546,1.816488,1.984458,1.655502,1.639032,1.314892,1.14664,1.628234,1.520289,1.572406,1.630909,1.315848,1.437602,1.230329,1.24251,1.678698,1.169625,1.239189,1.312985,1.293634,1.164923,1.295648,1.565725,1.432947,1.179127,1.269913,1.203103,1.139218,1.23438,country
12.103533,7.370259,8.64028,6.837117,6.325047,7.780192,5.360827,5.31677,4.072598,4.188464,6.273469,4.144067,4.463458,4.319475,3.521063,3.21023,3.64581,2.986815,2.871508,2.805049,4.02818,6.508032,5.16488,2.643055,2.400617,2.245547,1.897582,2.851633,1.976942,1.786623,2.007117,1.807576,1.954668,2.862119,1.861752,1.444817,1.559898,1.421928,1.825391,1.434091,1.660986,1.273558,1.562945,1.375356,5.070843,1.709605,1.454761,1.562446,1.593877,1.304437,1.727048,1.276974,1.264424,1.303118,1.312192,1.886966,1.318448,1.109445,1.35151,1.130141,country
17.388117,11.351942,8.035144,8.032082,5.698517,4.956681,6.26654,3.667807,3.586226,4.023547,3.603999,4.106066,4.894172,3.111612,2.774513,2.880454,3.201755,2.177288,2.462142,2.307425,2.078461,2.2325,2.046846,2.13316,2.066194,1.880788,3.150833,2.105233,1.69018,1.7341,1.960807,1.474418,1.509626,1.739044,1.65483,1.769318,1.438201,1.610271,1.450453,1.480314,1.899509,1.201399,1.247152,1.087044,1.130626,1.412521,1.356884,1.19724,1.073671,1.406563,1.337712,1.120407,1.093495,1.334439,0.995892,1.027614,1.077915,0.95449,0.862813,0.837978,country
12.932671,9.967151,5.626329,4.894159,4.371124,3.939797,5.192015,3.0121,3.824786,3.02942,2.62811,3.292493,2.517018,4.399455,2.21364,2.20629,2.259603,2.523581,2.696066,2.271327,2.798893,1.863483,2.032416,1.713527,1.373582,1.632316,1.624816,1.92265,1.410577,1.40431,1.148745,1.395784,1.448114,1.45887,1.888348,1.353271,1.247139,1.175266,1.223216,1.153498,1.523154,1.330718,1.011973,1.037382,0.971228,0.81717,0.76376,0.884626,1.091629,0.934092,0.970284,0.774823,0.913154,0.71662,1.178397,1.007959,0.961444,0.881635,0.68938,0.822578,country
11.44117,7.545872,7.199614,4.252226,4.545254,4.935964,3.79487,2.840126,2.884023,2.28481,3.246125,4.149239,1.90157,2.099779,1.985251,2.158447,2.103692,2.426708,1.711868,1.520414,1.435583,1.5478,1.373842,3.423396,1.520675,1.468883,1.407288,1.27035,1.307108,2.047128,1.125539,0.986428,1.054969,1.115696,1.037453,1.410135,0.78994,0.792924,0.732538,0.916575,0.929957,0.928526,0.665066,0.918424,0.69586,0.69141,0.666514,1.343779,0.843847,0.657103,0.926623,0.80767,0.808249,0.898955,0.779825,0.937923,0.679446,0.675179,0.627375,1.132948,country
9.376585,8.028319,6.110888,5.996007,5.135679,4.424294,4.237206,4.966342,7.435792,3.986082,3.827541,3.574772,3.83563,3.296813,3.222758,3.164133,5.371292,4.302734,3.001884,2.863058,2.80325,2.874302,2.924777,2.544782,2.217452,4.077446,2.251905,2.184893,1.827916,1.949175,1.982421,1.898862,2.272912,2.39727,6.961113,1.927121,1.874424,1.663131,1.775703,1.553496,1.554127,1.710299,1.666205,2.149011,1.532827,1.476835,1.738767,1.396239,1.327682,1.385096,1.450588,2.353543,2.304006,1.431441,1.577909,1.407474,1.301032,1.172991,1.307874,1.137375,country
13.278776,9.640595,7.359251,7.481285,5.655213,4.388492,5.819076,7.733269,4.956702,3.752255,3.65039,3.362256,3.594491,3.102126,2.685899,3.482025,5.623839,2.799946,2.111908,2.176302,3.4198,2.047345,1.961352,1.877888,3.545306,1.79257,1.665087,1.516258,2.043551,1.710687,1.81563,2.005797,4.304445,2.239172,1.836103,1.629277,1.862202,1.791207,1.293641,1.274919,1.627171,2.284484,1.265442,1.211738,1.163174,1.654001,1.077223,1.092955,1.114079,2.774242,1.010337,0.950077,0.961504,1.298667,0.981702,0.936815,1.034794,1.741649,1.137361,1.090653,country
9.541595,9.005095,6.86702,4.39609,4.990911,3.995599,3.356745,2.55855,2.494682,2.597523,2.243525,2.335369,2.756123,1.827447,1.643027,1.589378,1.353713,1.239567,1.485275,1.500689,1.317199,1.112461,1.459537,1.210495,1.130711,1.369707,1.216066,1.065357,0.998357,0.958169,1.08778,1.046929,1.074914,1.050007,1.091534,1.147283,1.014956,0.972913,1.309717,0.880646,0.735144,0.715777,0.831453,0.835111,0.80323,0.866807,0.711305,0.675906,0.797927,0.711864,0.637178,0.820044,0.720092,0.662642,0.629463,0.65266,0.640076,0.602581,0.584247,0.6522,country
13.498878,9.762673,8.99439,6.840296,6.62905,7.298749,5.887296,5.079629,4.303926,3.230805,3.478967,3.864336,3.158966,2.730278,2.90518,2.689795,2.220155,2.277186,2.731778,1.873133,1.834492,2.107213,2.170296,2.952658,2.078161,1.754948,1.783734,1.607968,1.72575,2.076483,1.14366,1.193933,1.54734,1.129837,1.469372,1.50659,1.73183,1.483203,1.40331,1.30835,1.422538,1.177886,1.14447,1.081637,1.30157,1.356804,1.02804,0.945221,0.897124,1.007404,0.906746,0.790963,0.933579,0.946358,0.760282,0.755221,0.835233,0.799268,0.764666,0.909095,country
6.430328,5.747914,6.18208,4.924437,3.954762,5.117916,4.979878,4.622706,4.835673,4.474618,7.40368,3.848875,4.407132,3.785716,3.151034,3.599574,3.656257,2.748213,3.066112,3.116781,4.112314,9.107542,3.572008,3.074324,2.108245,2.135418,2.892199,2.292935,2.637411,2.455604,2.542684,2.54035,3.992022,2.414935,2.100023,2.190677,1.587241,1.882659,1.658311,1.972539,1.687352,2.232973,4.766534,5.029647,1.915529,1.782233,1.59841,1.468655,1.655545,1.525738,1.441638,1.439649,1.541948,1.983322,1.980394,1.253477,1.322643,1.192,1.253782,1.408398,country
9.537423,7.475643,7.676783,4.577127,3.752285,3.418847,3.27443,3.219563,3.228905,2.356927,2.53816,2.046102,3.001755,2.346093,1.756973,1.912617,1.961219,1.848068,1.51415,1.473858,1.609216,1.473756,1.606657,1.234388,1.281859,1.22791,1.275882,1.001282,0.953892,1.075335,1.315879,1.215714,1.211395,1.221865,0.989508,0.833329,0.913095,0.83335,0.822373,0.759689,0.708101,0.918882,0.785993,0.754797,0.68707,0.749333,0.757557,0.758394,0.672695,0.575303,0.680811,0.681012,0.537399,0.653359,0.588718,0.555823,0.469358,0.551188,0.569261,0.533207,country
5.956371,7.582296,4.749863,4.92316,4.043875,3.611757,3.48315,6.571164,3.950732,4.124594,2.771199,3.151994,2.717672,2.687906,3.155663,3.407072,3.250624,2.601661,1.785027,2.983275,2.624988,2.597918,2.489161,1.96812,2.257036,1.800923,1.597744,1.647258,1.581515,1.864502,1.938097,1.641872,3.123203,2.272701,1.646336,1.379737,1.855089,1.048896,1.171418,1.076936,1.274002,1.312968,0.972023,1.085609,1.096814,1.593406,0.901353,1.05527,1.103258,1.048913,1.064178,1.015252,0.976386,1.048065,0.866871,0.820165,0.755243,0.93457,0.80015,0.817716,country
10.841342,8.479097,6.114755,5.724993,4.38353,3.198375,3.28238,3.765553,2.90421,3.018635,2.945712,2.972886,3.071799,1.879174,2.602767,2.633369,2.545528,2.770451,2.782918,1.903044,2.08073,2.426262,1.943727,1.872047,1.800925,2.043942,1.862188,1.824433,1.585835,1.548539,1.588952,1.38342,1.76984,2.127315,1.457034,1.361212,1.583682,1.382378,1.29795,1.258994,1.466854,1.3148,1.072639,1.161471,1.129437,1.109883,1.128225,1.114244,0.978101,0.949586,0.943373,1.082162,1.08103,1.024807,0.953194,1.162847,1.015868,0.895915,0.883926,1.070417,country
9.182997,7.892398,8.389851,8.394653,7.570415,6.167555,4.944404,5.744468,5.798641,4.915561,6.740422,4.945309,4.190197,4.224038,4.562975,3.2163,3.652601,2.918092,3.168512,3.282183,4.095757,6.685098,3.027899,2.651473,2.681493,2.690824,2.276665,2.335017,2.952997,2.86999,2.347589,2.779118,3.661432,2.025806,1.983152,2.110225,1.89547,1.899036,2.137472,1.861485,1.850922,1.967251,1.96976,5.729657,1.788335,1.949125,1.455856,1.422279,1.559363,1.483178,1.414472,1.392345,1.599581,1.276828,2.103726,1.167299,1.344618,1.361007,1.375702,1.260496,country
19.676396,12.397476,8.564276,8.756928,7.292489,7.166135,5.754915,5.261556,4.450172,4.010712,4.578985,4.562019,4.320306,4.064995,4.123474,3.123102,2.442918,2.313706,2.262936,2.515683,1.888338,1.82533,2.198104,1.959618,2.316728,2.097365,1.518837,2.074951,2.148666,1.906488,1.602299,1.718321,1.894199,1.807506,1.531693,1.612769,1.546788,1.404729,1.563343,1.722282,1.80153,1.693481,1.882176,1.715257,1.130079,1.406663,1.358339,1.479455,1.324282,1.158822,1.153572,1.255767,1.06378,1.149199,1.168074,1.352979,0.942572,1.105596,1.160511,0.864546,country
12.616445,9.589376,7.407233,7.043439,5.493652,5.396336,5.903624,6.72177,4.644599,5.01181,5.207751,4.522393,3.962438,3.625947,5.361969,3.870117,3.876244,3.541056,3.231803,3.06848,3.264043,3.506661,2.994408,2.37594,2.84103,2.587438,2.424378,2.613878,3.645532,4.193472,2.823792,2.745564,2.371712,2.085361,2.35587,2.076496,2.126916,1.974672,2.543131,1.656651,1.626225,1.945226,2.052109,2.469783,2.27674,1.86178,1.9657,1.532408,1.833092,1.561082,1.607406,2.114007,1.574159,1.576818,1.259997,1.353571,1.686617,1.795881,2.238495,1.940406,country
12.871002,7.280137,6.147508,7.266538,4.592812,4.608677,4.963515,4.826286,4.202228,3.521938,2.942808,2.761139,2.133697,2.707523,3.963706,2.506233,2.485455,1.91381,2.234094,2.094433,1.698748,2.340069,2.242392,1.668804,1.728555,1.663705,1.623396,1.543438,2.004186,3.554594,1.784592,1.611597,1.594518,1.376308,1.5569,1.377675,1.563406,1.580487,1.142896,1.255561,1.28654,1.018957,1.339606,1.251244,2.605575,1.182609,1.315631,1.148501,1.232621,1.0296,1.074166,1.250046,1.195388,1.001242,1.082467,0.905343,0.908958,0.997601,1.145842,1.903718,country
12.458742,16.853606,7.85059,6.48703,5.936958,5.833764,6.321729,3.627322,4.406805,3.250132,4.053537,3.669556,3.430277,3.29808,2.388115,2.742545,2.894717,2.55835,1.489479,3.042014,2.206642,1.991088,2.580188,1.926369,1.945016,2.088365,2.716479,2.206022,2.053073,2.090498,1.671147,2.145459,1.425886,2.052735,1.771215,1.45495,1.777781,1.407741,1.301382,1.594708,1.159339,1.408468,0.989295,1.211722,1.130148,1.339534,0.912713,1.11694,1.250106,1.103788,1.108384,0.850232,1.34701,1.251689,0.980761,1.031824,0.843709,0.985045,0.870225,1.323045,country
14.468342,9.147928,7.739426,6.197929,6.94953,4.033766,5.065009,4.897992,6.22882,5.616938,4.245131,4.88818,4.353287,4.361811,3.346677,3.527351,3.243886,3.35958,5.845427,3.589725,3.011074,3.707196,3.076271,3.772234,3.297066,3.486222,2.856521,2.906784,3.152811,2.301315,2.462886,2.186407,2.65042,2.882325,2.419905,2.545467,2.515031,8.179649,3.936228,2.793513,2.599737,2.252639,2.594033,1.83804,2.062385,1.76889,2.147435,2.23349,1.845051,1.741717,1.666427,2.046645,1.973269,1.990408,1.384057,1.858456,2.787584,1.769144,1.602502,1.505529,country
12.855328,15.387724,10.315306,9.351483,8.480827,7.76668,6.140155,6.080699,5.570449,4.949933,4.656057,4.847608,5.346732,6.711412,6.200813,5.229081,3.257472,5.075061,4.43709,3.240637,3.595186,3.040482,2.147746,2.627631,3.338415,2.245219,2.519204,2.692309,4.450733,2.797683,2.991101,1.791809,2.225828,2.197129,2.016372,2.703381,2.206571,1.503863,1.683265,2.034212,1.650101,1.895973,2.933586,2.327971,2.077949,1.556194,1.460952,1.451917,1.595055,1.604958,1.299231,0.946868,1.45349,1.184053,1.330102,1.385291,1.727149,1.770908,1.193077,1.448033,country
11.44317,9.177346,8.028495,6.481183,6.374062,5.253129,4.801579,4.631544,6.746138,4.725212,4.058275,3.777403,4.226251,4.455708,3.732422,3.437176,2.978482,6.227774,3.213446,2.457269,2.581937,2.825858,2.377206,2.381528,2.007578,2.017704,2.811852,2.025466,1.920591,1.695228,1.775751,1.622131,1.759469,1.567866,2.028832,3.410589,1.798302,1.693033,1.876044,1.539201,1.360275,1.695568,1.42241,1.383033,1.665453,1.281803,1.403177,1.295998,1.372414,1.604598,1.203682,1.312843,1.200502,2.191777,1.556141,1.314827,1.427408,1.222201,1.100869,1.155293,country
6.63093,4.896462,4.757889,4.030498,2.624654,1.696664,2.423961,1.426188,1.765016,1.681309,1.581981,1.538062,1.818317,1.406709,1.126311,1.281282,1.275935,1.179197,1.178902,1.049572,0.925525,0.987139,0.762609,1.01647,0.787023,0.932943,1.075769,0.966263,0.769315,0.723632,0.788181,0.851374,0.763971,0.673991,0.827967,0.750599,0.649489,0.583755,0.673419,0.655434,0.549556,0.599695,0.538061,0.556985,0.482757,0.47294,0.438083,0.55515,0.430671,0.473223,0.446329,0.451109,0.424446,0.494689,0.45669,0.472741,0.482225,0.482123,0.513136,0.433601,country
8.433667,8.087528,6.464916,5.575401,5.347711,4.653594,3.148285,5.323453,2.929865,2.931996,2.535672,2.547332,2.239808,2.183716,2.709444,2.770713,2.584651,1.619093,1.689099,1.973798,1.79958,1.911278,1.917495,2.560449,1.868152,1.373618,1.735635,1.683182,1.586125,1.806589,1.534781,1.390977,2.488766,1.645521,1.655753,1.405646,1.219255,1.119971,1.336825,1.329658,1.359623,1.274373,1.040927,0.87151,0.926737,1.03542,1.079345,1.117612,0.939253,1.079935,0.9153,0.807245,0.896109,0.909991,0.73892,0.797847,0.846013,0.879424,0.701986,0.719766,country
15.743813,8.177934,6.367265,7.077957,5.45157,4.645353,4.351538,6.396043,7.111357,8.56168,4.841888,3.744117,4.277236,3.744205,3.741711,4.000541,4.108919,3.663721,7.256175,5.833378,3.999196,3.75941,3.064736,3.217882,2.826658,2.804287,2.572066,2.397556,4.698568,2.134959,2.624744,2.483268,1.967581,2.621282,2.018855,1.95438,2.330344,3.113781,6.157175,2.395514,2.16136,1.987705,2.033187,1.862992,1.551396,1.632891,2.125918,2.508209,1.897951,1.873449,1.505025,1.544927,1.466432,1.52538,1.258104,1.571017,1.497438,4.004835,1.958227,1.76467,country
10.108404,8.736051,6.687249,7.601567,6.323592,6.342265,5.612254,6.725977,10.037343,5.950184,5.44294,4.87459,6.178209,6.178351,4.191081,5.044294,3.897326,7.433513,3.793805,4.008208,3.079836,3.078244,2.61061,3.083578,2.995066,3.405016,4.484486,2.772813,2.146256,2.197862,2.142289,2.131582,2.179165,2.657647,3.471131,5.932186,2.142932,2.041191,1.828527,2.02987,1.805257,1.992051,1.958604,2.138744,2.857137,1.836077,1.69888,1.629145,1.894386,1.855846,1.649675,1.652804,3.178858,3.390025,1.686917,1.562215,1.59717,1.458185,1.3747,1.735491,country
8.436077,8.60248,7.626836,6.510037,7.425225,5.271972,6.257739,5.611351,5.898637,5.454435,6.22389,7.471291,5.65298,5.337504,5.148381,4.490502,5.465802,5.182293,4.045686,3.465873,3.204753,3.74528,6.461064,3.982328,3.508908,2.612915,2.597634,2.811087,3.243329,2.973186,3.092391,2.625054,2.294568,2.921593,4.134979,2.321985,2.318232,1.889625,2.28922,2.170222,2.294275,2.208002,2.127762,2.079179,2.187139,4.372804,3.437536,2.134876,1.77857,1.704459,1.681418,1.926376,1.760364,1.502736,1.642837,1.456816,1.525916,2.444357,1.529175,1.460459,country
9.794982,10.938065,7.316439,6.646157,5.58833,5.796033,5.678993,5.897017,4.992765,5.186184,5.693531,3.942062,4.593962,4.061493,4.82545,4.411611,3.753969,3.022519,2.756812,2.777561,2.738597,2.82871,2.751536,2.217742,2.515825,2.382061,2.595833,1.935631,4.192623,2.209377,2.051751,1.92778,1.745842,1.781079,1.829759,1.790886,1.525804,1.642809,1.581009,1.637332,1.749209,1.490199,1.862572,1.533461,1.555614,1.318887,1.609432,1.464172,1.388442,1.412106,1.66617,1.466778,1.300337,1.362741,1.355105,1.580895,1.095343,1.634035,1.138782,1.182235,country
