@relation gtzan_ssd

@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute Feature_15 numeric
@attribute Feature_16 numeric
@attribute Feature_17 numeric
@attribute Feature_18 numeric
@attribute Feature_19 numeric
@attribute Feature_20 numeric
@attribute Feature_21 numeric
@attribute Feature_22 numeric
@attribute Feature_23 numeric
@attribute Feature_24 numeric
@attribute Feature_25 numeric
@attribute Feature_26 numeric
@attribute Feature_27 numeric
@attribute Feature_28 numeric
@attribute Feature_29 numeric
@attribute Feature_30 numeric
@attribute Feature_31 numeric
@attribute Feature_32 numeric
@attribute Feature_33 numeric
@attribute Feature_34 numeric
@attribute Feature_35 numeric
@attribute Feature_36 numeric
@attribute Feature_37 numeric
@attribute Feature_38 numeric
@attribute Feature_39 numeric
@attribute Feature_40 numeric
@attribute Feature_41 numeric
@attribute Feature_42 numeric
@attribute Feature_43 numeric
@attribute Feature_44 numeric
@attribute Feature_45 numeric
@attribute Feature_46 numeric
@attribute Feature_47 numeric
@attribute Feature_48 numeric
@attribute Feature_49 numeric
@attribute Feature_50 numeric
@attribute Feature_51 numeric
@attribute Feature_52 numeric
@attribute Feature_53 numeric
@attribute Feature_54 numeric
@attribute Feature_55 numeric
@attribute Feature_56 numeric
@attribute Feature_57 numeric
@attribute Feature_58 numeric
@attribute Feature_59 numeric
@attribute Feature_60 numeric
@attribute Feature_61 numeric
@attribute Feature_62 numeric
@attribute Feature_63 numeric
@attribute Feature_64 numeric
@attribute Feature_65 numeric
@attribute Feature_66 numeric
@attribute Feature_67 numeric
@attribute Feature_68 numeric
@attribute Feature_69 numeric
@attribute Feature_70 numeric
@attribute Feature_71 numeric
@attribute Feature_72 numeric
@attribute Feature_73 numeric
@attribute Feature_74 numeric
@attribute Feature_75 numeric
@attribute Feature_76 numeric
@attribute Feature_77 numeric
@attribute Feature_78 numeric
@attribute Feature_79 numeric
@attribute Feature_80 numeric
@attribute Feature_81 numeric
@attribute Feature_82 numeric
@attribute Feature_83 numeric
@attribute Feature_84 numeric
@attribute Feature_85 numeric
@attribute Feature_86 numeric
@attribute Feature_87 numeric
@attribute Feature_88 numeric
@attribute Feature_89 numeric
@attribute Feature_90 numeric
@attribute Feature_91 numeric
@attribute Feature_92 numeric
@attribute Feature_93 numeric
@attribute Feature_94 numeric
@attribute Feature_95 numeric
@attribute Feature_96 numeric
@attribute Feature_97 numeric
@attribute Feature_98 numeric
@attribute Feature_99 numeric
@attribute Feature_100 numeric
@attribute Feature_101 numeric
@attribute Feature_102 numeric
@attribute Feature_103 numeric
@attribute Feature_104 numeric
@attribute Feature_105 numeric
@attribute Feature_106 numeric
@attribute Feature_107 numeric
@attribute Feature_108 numeric
@attribute Feature_109 numeric
@attribute Feature_110 numeric
@attribute Feature_111 numeric
@attribute Feature_112 numeric
@attribute Feature_113 numeric
@attribute Feature_114 numeric
@attribute Feature_115 numeric
@attribute Feature_116 numeric
@attribute Feature_117 numeric
@attribute Feature_118 numeric
@attribute Feature_119 numeric
@attribute Feature_120 numeric
@attribute Feature_121 numeric
@attribute Feature_122 numeric
@attribute Feature_123 numeric
@attribute Feature_124 numeric
@attribute Feature_125 numeric
@attribute Feature_126 numeric
@attribute Feature_127 numeric
@attribute Feature_128 numeric
@attribute Feature_129 numeric
@attribute Feature_130 numeric
@attribute Feature_131 numeric
@attribute Feature_132 numeric
@attribute Feature_133 numeric
@attribute Feature_134 numeric
@attribute Feature_135 numeric
@attribute Feature_136 numeric
@attribute Feature_137 numeric
@attribute Feature_138 numeric
@attribute Feature_139 numeric
@attribute Feature_140 numeric
@attribute Feature_141 numeric
@attribute Feature_142 numeric
@attribute Feature_143 numeric
@attribute Feature_144 numeric
@attribute Feature_145 numeric
@attribute Feature_146 numeric
@attribute Feature_147 numeric
@attribute Feature_148 numeric
@attribute Feature_149 numeric
@attribute Feature_150 numeric
@attribute Feature_151 numeric
@attribute Feature_152 numeric
@attribute Feature_153 numeric
@attribute Feature_154 numeric
@attribute Feature_155 numeric
@attribute Feature_156 numeric
@attribute Feature_157 numeric
@attribute Feature_158 numeric
@attribute Feature_159 numeric
@attribute Feature_160 numeric
@attribute Feature_161 numeric
@attribute Feature_162 numeric
@attribute Feature_163 numeric
@attribute Feature_164 numeric
@attribute Feature_165 numeric
@attribute Feature_166 numeric
@attribute Feature_167 numeric
@attribute Feature_168 numeric
@attribute class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@data
2.89543,5.388154,3.774187,3.449466,2.376638,2.316018,1.902723,1.547098,1.258585,1.218249,1.094832,0.943525,1.19731,1.38987,1.87663,2.066768,1.753971,1.798443,1.757481,1.439067,1.217115,1.048606,0.518585,0.001066,4.883449,12.428855,5.616522,5.171296,3.201341,3.209233,2.686498,1.848515,1.083146,1.601896,1.170904,0.88152,1.257926,2.448661,3.23467,3.375609,2.509914,2.643871,1.853557,1.496015,1.264895,0.827902,0.238994,0,1.059999,1.588635,1.340082,1.137846,1.075322,1.18799,1.683687,1.448564,1.425006,3.05006,2.512365,2.407659,2.100439,4.406975,3.295131,2.846682,2.523849,2.455855,1.702347,1.697726,1.65048,1.455498,1.230468,1,3.561629,6.344561,5.499543,5.781807,3.954544,4.614735,6.925067,5.096766,5.228923,16.605047,11.713401,11.08308,7.909439,31.049116,19.804685,14.113673,11.104235,10.626426,6.31377,5.7071,5.181743,4.392598,3.838516,1,2.30355,4.675392,3.352457,3.406786,1.962252,1.791115,1.374348,1.099771,0.946764,0.814382,0.745355,0.660304,0.81526,0.96682,1.295587,1.557231,1.270009,1.277899,1.368265,1.039095,0.790909,0.737445,0.364821,0.001066,0.134899,0.309575,0.206522,0.133973,0.089638,0.07907,0.051481,0.017467,0.023204,0.065177,0.065314,0.024758,0.066736,0.107645,0.23412,0.206585,0.211585,0.187959,0.133619,0.090199,0.065234,0.039868,0.003233,0.001066,10.899579,19.785871,14.781683,14.779776,9.397199,10.604614,10.361883,6.677541,6.043519,9.278295,7.511793,6.652366,6.782043,14.416157,15.114177,13.981136,11.251844,11.661681,8.494782,6.368582,5.472426,4.147239,2.207868,0.001066,hiphop
3.053091,3.903437,3.654783,3.08098,2.171081,2.771975,2.594917,2.29445,2.186518,1.452108,1.454088,1.432546,1.748252,1.89853,2.593923,2.986331,2.747926,2.58083,2.121582,1.468183,1.165522,0.791275,0.336457,0.001066,7.057347,4.972192,6.326681,3.441701,1.399216,1.901614,1.624752,1.087017,1.648098,0.732595,1.000391,1.284774,1.796804,1.901307,3.576666,4.580684,4.167844,4.232231,3.038027,1.470414,1.076398,0.414621,0.100417,0,1.251122,1.43399,2.151601,1.647825,1.665015,1.08329,0.933723,0.649917,0.763724,1.011391,1.131191,1.415525,1.143152,1.442407,1.472778,1.848082,1.985306,1.769074,1.658213,1.538316,1.495402,1.303738,1.199416,1,3.937999,7.274808,8.697767,5.882321,7.127822,4.098627,3.455876,3.535373,3.640785,4.154742,3.865418,4.85447,3.832973,5.79177,5.179742,8.089838,8.523719,6.15707,5.477246,5.023832,4.594253,4.347033,4.152743,1,1.980971,3.611512,2.98429,2.608939,1.89702,2.45221,2.296605,2.229545,2.116372,1.28886,1.1382,1.044575,1.285859,1.493427,2.056401,2.473546,2.203136,1.870482,1.53106,1.092537,0.862711,0.623488,0.25118,0.001066,0.068334,0.411258,0.567715,0.545944,0.34469,0.481737,0.509366,0.42301,0.189545,0.126153,0.185049,0.128047,0.163976,0.191658,0.334448,0.419822,0.42349,0.438619,0.267362,0.146327,0.075344,0.044905,0.001673,0.001066,10.184882,15.244385,16.9579,10.634848,8.368455,8.393987,6.511784,6.196454,6.866487,5.319296,5.331227,6.19351,6.820456,8.710249,10.427379,15.438514,15.286717,11.942294,9.048412,6.307553,4.749135,3.186803,1.565955,0.001066,hiphop
3.769643,3.505396,2.96402,2.505378,2.367946,3.008796,1.768165,2.143332,1.9369,1.797339,1.754127,1.964472,2.535755,2.957896,3.535668,3.375965,3.106581,2.886359,2.396239,1.900251,1.574249,1.410671,0.836753,0.001066,11.776943,5.712252,2.171606,1.956776,1.863012,2.281489,0.861797,2.039513,1.286667,1.059102,1.017112,1.451448,2.406058,2.864288,3.676763,4.122919,4.414025,2.843254,1.70675,0.910262,0.712663,0.630429,0.264737,0,0.607802,1.557436,1.031226,1.404269,2.599942,1.089638,1.046614,2.044925,1.541897,1.778152,1.540949,1.838107,1.600821,1.351998,1.688662,2.201777,2.370321,1.768164,1.578305,1.006468,0.744873,0.562508,0.583071,1,2.107582,6.352623,4.208819,5.111987,14.071472,5.400387,3.975517,8.226637,5.853341,7.50996,5.494859,7.303227,6.502966,5.090073,6.975842,9.224176,10.098829,6.848153,5.927356,3.857172,2.602629,2.126351,2.235816,1,2.564781,2.951394,2.701368,2.105109,2.123309,2.854209,1.542685,1.711323,1.639211,1.540742,1.449318,1.573401,2.011509,2.501901,3.072056,2.904038,2.526763,2.414905,2.116452,1.67169,1.316475,1.181579,0.703097,0.001066,0.014606,0.297312,0.521203,0.54805,0.240485,0.515332,0.360549,0.42704,0.418886,0.385253,0.41691,0.454158,0.575551,0.636773,0.900959,0.953343,0.727725,0.830325,0.58003,0.438457,0.350689,0.257088,0.12412,0.001066,12.853779,14.035075,9.061613,8.171362,10.785476,9.781411,5.397181,8.627762,6.851045,6.937936,6.011116,7.483968,8.561147,9.648436,12.726129,12.833023,13.781449,10.337542,7.953391,5.404004,4.178911,3.484988,2.209075,0.001066,hiphop
3.050611,5.571307,5.455641,3.511985,2.517036,2.924776,2.256418,2.172365,1.843465,1.808992,1.785749,1.843478,2.446859,2.889881,3.229756,3.567596,3.346653,3.360566,2.860327,2.266055,1.683136,1.205171,0.584315,0.001066,4.672582,7.691037,6.364384,3.094147,2.056865,3.260478,2.010546,1.804733,1.494239,1.76143,1.730979,1.499041,2.594351,3.357502,3.498076,5.192772,3.80573,3.681547,2.512316,1.639451,1.113856,0.528017,0.157736,0,1.580272,1.047023,1.303462,1.000878,1.304628,0.972556,1.013966,0.911891,1.312474,1.558026,1.564144,1.180708,1.055702,1.017315,0.819334,1.153055,1.135839,0.932207,1.027214,0.853402,1.022751,0.701929,0.506037,1,5.075772,3.769748,5.611913,3.893518,5.443963,3.58816,3.705382,3.604929,4.757439,5.64652,5.729955,4.591857,3.82038,3.821244,3.392331,3.894659,4.221265,3.555326,3.981512,3.554091,3.809304,2.877539,2.556437,1,2.331904,4.867187,5.00182,3.170901,2.218941,2.45418,1.923935,1.885911,1.536377,1.446574,1.418917,1.578035,2.049467,2.492119,2.916032,2.908722,2.942799,2.961413,2.556344,2.055356,1.428783,1.062476,0.529822,0.001066,0.321573,1.132616,1.088273,0.760371,0.306024,0.364882,0.162675,0.222892,0.153848,0.081019,0.129095,0.132493,0.298166,0.332688,0.490619,0.565893,0.532335,0.608283,0.488115,0.320232,0.179654,0.094113,0.007391,0.001066,10.362826,15.377531,16.341892,10.648066,9.246764,9.557264,7.448943,7.358791,6.761988,7.850605,7.614967,7.201526,8.508877,9.846254,10.478172,12.011279,10.927791,10.473368,9.133726,6.865925,5.434241,3.46216,1.684207,0.001066,hiphop
4.679622,5.835519,4.433269,3.201484,3.074509,2.394872,1.944235,1.640772,1.53992,1.420467,1.542334,1.581333,1.901766,2.489192,3.007053,4.216992,4.167187,4.583,3.833021,3.005768,2.285778,1.793671,1.066043,0.001066,5.42727,5.693101,4.054491,3.778718,4.812069,3.126847,2.645343,1.778593,1.159996,1.280219,1.497556,1.546915,2.107562,2.200047,3.361768,4.347055,4.225298,3.831199,1.880328,1.626793,1.288984,0.869787,0.305886,0,0.372276,0.809837,0.553702,0.959694,0.864059,1.277139,1.565652,1.522934,1.192194,1.805993,1.713336,1.814708,1.448149,1.056479,0.984314,0.927332,1.019505,0.809583,0.699748,0.977457,2.035401,2.321337,1.831871,1,2.475386,4.090254,3.33741,3.50599,2.975124,4.509372,5.401597,5.192604,4.392653,6.998299,6.371105,7.215335,4.998014,3.997999,3.244816,3.667514,3.521685,3.50941,3.459896,3.839424,9.118348,10.165422,7.291308,1,4.451797,5.551528,4.262559,2.800808,2.501386,1.847246,1.361508,1.174809,1.271528,1.105476,1.175965,1.230865,1.42673,2.125308,2.443024,3.83834,3.595624,4.324386,3.660141,2.736477,1.999289,1.544804,0.915166,0.001066,0.491125,0.837148,0.476102,0.316435,0.207664,0.195796,0.127995,0.09766,0.089633,0.08499,0.079067,0.128936,0.165374,0.32075,0.448215,0.789728,0.817135,1.149059,1.070863,0.779452,0.655745,0.465575,0.211249,0.001066,10.439702,14.502208,12.080137,10.933972,10.311369,9.542385,8.902893,7.385756,5.968479,6.950818,6.957439,7.676547,7.688943,8.488592,9.252252,11.781077,11.208033,11.562497,8.540561,7.734599,8.433371,6.989716,3.875467,0.001066,hiphop
4.83025,6.450177,5.93063,3.861751,3.230267,2.806019,2.126373,2.108561,1.81717,1.798877,1.587179,1.507565,1.753004,1.70905,2.105915,2.440843,2.241331,2.553844,2.23725,1.996283,1.769058,1.557711,0.864983,0.001066,3.578612,4.60104,4.123591,1.987616,3.263279,2.815641,1.975118,2.128048,1.690778,2.313644,1.610311,1.572401,2.431503,2.303011,3.546054,2.923327,2.586094,2.019724,1.659514,1.258101,1.283082,1.229324,0.376915,0,0.207391,0.865136,0.343283,0.728832,1.05877,1.166918,1.377886,1.299027,1.438842,2.236319,1.927569,2.101655,2.073547,2.351341,2.709635,2.276869,2.711392,1.813763,1.561713,1.082695,1.138119,1.065697,0.850635,1,2.524055,4.236972,3.036223,3.583119,3.72545,3.96465,4.919807,4.149534,4.553095,8.937107,7.512237,8.733368,7.595942,9.569042,11.771956,9.149025,11.792456,7.644717,6.326941,4.67915,4.262728,3.405797,2.885043,1,4.834137,6.144923,5.815686,3.666103,2.737145,2.353654,1.686433,1.638973,1.363494,1.344888,1.188162,1.14385,1.217357,1.226669,1.518004,1.986995,1.854807,2.308573,1.975814,1.844499,1.513256,1.16372,0.682096,0.001066,0.835213,1.637719,1.152929,0.909001,0.385418,0.463522,0.244059,0.32356,0.222841,0.238417,0.190632,0.153354,0.20745,0.215333,0.309676,0.440011,0.476196,0.649079,0.409446,0.332975,0.213185,0.193683,0.040707,0.001066,10.426745,14.461201,12.498385,8.711873,9.719415,8.62003,7.928484,7.48189,6.637694,9.524104,7.825821,7.603301,8.520654,9.636183,12.403806,10.690955,10.806631,9.07045,7.517229,6.570253,5.898559,5.517852,2.743924,0.001066,hiphop
3.916646,6.878855,3.994176,3.941054,2.775076,2.762166,2.017664,1.578285,1.355521,1.47848,1.380826,1.328531,1.690877,2.027957,2.565134,3.047166,3.683038,2.33847,2.343688,2.211534,2.027961,1.878664,1.007483,0.001066,3.806646,7.157607,3.225861,5.086875,4.130463,2.986806,1.656405,1.280844,0.848205,0.753269,0.682112,0.927888,1.002282,1.13069,2.170144,2.045956,1.737633,1.172832,1.13018,0.897198,0.802351,0.698786,0.195192,0,0.827329,-0.057392,0.092839,0.284917,0.956141,0.962608,1.842228,2.100897,1.689976,1.793965,1.885672,2.062481,1.806969,1.811598,1.502922,1.531904,1.104624,1.942019,1.716122,1.546178,1.589239,1.401574,1.137186,1,4.400923,3.051407,2.477903,2.469492,3.419513,3.369238,7.063858,8.121322,6.426957,7.349881,7.25699,7.797698,6.7123,7.076144,5.07422,6.235034,5.443907,8.262626,6.682885,6.681849,6.36112,5.407283,5.138984,1,3.79556,7.037297,4.138759,4.014593,2.291825,2.338057,1.649559,1.210968,1.097093,1.2662,1.1738,1.029657,1.410381,1.719038,2.128281,2.743442,3.482348,2.093788,2.016993,2.005506,1.812528,1.671249,0.921429,0.001066,0.115983,0.537819,0.286907,0.341988,0.124494,0.366013,0.247144,0.267802,0.126601,0.195755,0.229537,0.131665,0.343206,0.497309,0.581952,0.680292,1.120161,0.764533,0.789971,0.695121,0.591923,0.555145,0.197279,0.001066,11.646,15.045993,9.17407,10.801773,9.825338,8.717179,8.157596,6.643192,5.692426,5.799053,5.150419,6.025591,6.439191,7.388047,8.223077,9.822602,9.936819,8.039678,7.500898,6.534439,6.188384,5.528828,2.962469,0.001066,hiphop
4.637361,5.939644,4.177195,3.902967,2.337876,2.684355,2.218855,1.674052,1.503512,1.348926,1.616594,1.707168,1.775042,1.743375,3.153761,2.547376,2.159656,2.025266,1.593845,1.024811,0.628699,0.770976,0.515398,0.001066,5.74671,5.818638,3.320208,3.373586,1.898835,1.841516,1.77724,1.109626,0.828594,0.630189,0.823896,1.404188,1.82099,2.122135,5.018978,4.165823,2.63251,2.05279,1.0292,0.523026,0.234474,0.288104,0.145043,0,1.005469,0.969813,1.174191,0.617188,1.008794,0.617231,1.209448,1.587125,1.524611,1.450367,1.748688,1.299657,1.878835,2.267114,1.336315,2.435771,2.448256,2.182119,1.546028,1.338679,1.348831,1.292731,1.215162,1,3.972074,4.705953,5.602986,3.235029,4.497719,2.987603,5.210149,6.459605,5.663963,5.274088,7.973337,4.167759,7.028022,9.261059,5.009689,10.660813,10.495456,8.679925,5.836111,4.572652,4.071568,3.908644,3.876149,1,4.141679,5.687518,3.951915,3.722981,2.098167,2.487719,1.905876,1.404566,1.245439,1.126954,1.408841,1.29698,1.338092,1.203011,2.458338,1.92663,1.713338,1.635432,1.374361,0.816765,0.459549,0.593893,0.394929,0.001066,0.577105,1.448268,0.785921,0.67478,0.230006,0.546983,0.393514,0.311229,0.244725,0.27143,0.376593,0.266893,0.316704,0.325554,0.511578,0.539035,0.522993,0.428556,0.251707,0.115049,0.07396,0.146569,0.076876,0.001066,12.54711,16.545652,12.845341,10.214319,8.114065,7.274034,7.689102,6.251882,5.294419,4.787133,6.63227,6.050606,9.016978,9.428335,12.798111,14.068815,11.06252,9.377952,5.973274,3.935517,2.242379,2.584775,1.890626,0.001066,hiphop
3.912712,6.935456,6.12734,4.522493,3.411203,3.395394,2.42865,1.867681,1.395199,1.540168,1.411125,1.455119,2.036118,2.134239,2.491321,3.036922,2.778322,2.861639,2.669082,2.121297,1.674594,1.370799,0.836165,0.001066,6.903823,10.274343,5.641409,4.720643,4.338053,4.759018,2.019638,1.599846,0.925736,1.287612,1.141111,1.111545,2.3391,2.324963,2.564738,3.591311,3.050025,2.920364,2.208249,1.246715,0.996715,0.681949,0.291752,0,0.825529,0.791641,0.483545,0.923351,1.071395,0.988807,1.147331,1.395654,1.573404,1.239049,1.684267,1.503074,1.44143,1.30728,1.18693,1.240518,1.380401,1.084963,0.808525,0.619938,0.85978,0.871062,0.881096,1,3.013561,3.404278,3.560322,3.881594,3.815162,3.28068,4.210447,5.094594,6.161087,3.969162,6.061242,5.646722,4.954455,4.5828,4.393375,4.441475,4.912684,3.433949,2.904329,2.688872,3.14318,3.230834,3.094629,1,3.319064,6.497814,6.026613,4.192935,2.870525,2.717865,2.068377,1.516964,1.165916,1.185972,1.06968,1.169063,1.518924,1.674048,2.127286,2.540652,2.276052,2.309526,2.304375,1.927738,1.395625,1.148055,0.701815,0.001066,0.544111,1.64891,1.059855,0.877569,0.55391,0.496274,0.41055,0.252441,0.155409,0.109357,0.152035,0.120286,0.192063,0.287649,0.359837,0.506085,0.507337,0.535071,0.454746,0.352925,0.281594,0.206505,0.111671,0.001066,12.187798,17.864925,14.37586,12.01767,10.913394,10.898561,7.719649,7.227246,6.054955,6.026291,6.101924,6.052814,8.321007,8.006984,8.618281,10.761516,10.088917,8.81537,7.128373,5.488628,5.070525,4.175304,2.579624,0.001066,hiphop
3.594659,4.825152,4.064529,3.271357,2.495027,2.828251,2.482849,2.085376,1.620089,1.363502,1.290253,1.415062,2.173003,2.462282,3.126839,3.818988,3.960222,3.701979,3.15579,2.492491,1.897024,1.186009,0.435876,0.001066,6.417497,2.900609,1.856915,2.254465,2.017017,2.643405,2.445594,2.04594,1.395106,0.980317,0.965956,1.061377,2.728104,3.535717,4.307714,5.715867,6.440182,4.456854,2.233932,1.420675,0.690651,0.314536,0.08816,0,1.246088,1.033469,0.72161,0.668193,0.971692,0.94984,1.065285,1.132645,1.320192,1.485121,1.385284,1.382886,1.270163,1.348332,1.724017,1.679141,1.687569,1.367841,1.081682,1.11114,0.555452,0.726313,1.072733,1,3.871744,6.002551,3.606327,3.077941,3.817883,3.375319,3.529169,3.682672,4.297137,5.299592,4.624677,4.671342,3.85067,3.988206,6.061315,5.9465,5.924524,4.459605,3.939941,4.188638,2.953312,3.483078,4.617657,1,2.622934,4.645284,3.899295,3.065793,2.166357,2.422346,2.01755,1.588131,1.205403,1.052827,0.941811,1.058357,1.539909,1.710703,2.488764,3.164151,3.16303,3.054389,2.824903,2.179178,1.831814,1.108639,0.412371,0.001066,0.239806,1.251556,0.992839,0.626091,0.210712,0.438979,0.356229,0.23736,0.171965,0.137924,0.122985,0.16136,0.300199,0.337159,0.642894,0.881417,0.947468,0.986624,0.881108,0.605121,0.405373,0.238057,0.008751,0.001066,11.27622,13.901794,9.001339,8.330239,8.817148,8.270909,7.989834,7.224769,6.072664,5.52425,5.271062,5.648465,8.390843,9.01056,12.240794,13.859731,16.047538,11.706654,8.955492,7.288011,4.847239,3.358676,1.684893,0.001066,hiphop
2.846702,3.771253,3.310053,2.581599,2.41316,2.560458,2.316081,2.098248,1.73103,1.47365,1.33365,1.507186,2.13941,2.657056,2.987694,2.796337,3.079473,3.213122,2.603683,2.099345,1.564224,1.298232,0.720556,0.001066,9.293296,5.874624,2.964367,2.23828,3.009772,3.117329,2.774354,2.156767,1.650101,1.349348,1.136993,1.39722,2.733448,3.684038,4.133909,4.376521,3.987195,3.815759,2.394222,1.589767,1.414439,0.791305,0.247874,0,1.073953,1.514525,0.305631,0.874364,1.22299,1.239799,1.277235,1.303271,1.443128,1.734693,1.768529,1.662089,1.542777,1.42751,1.339902,2.123949,1.518507,1.589363,1.410523,1.280788,1.625371,1.672353,1.613473,1,3.51753,7.152126,2.624484,3.750278,4.441856,4.509094,4.479449,4.731397,5.144202,6.452034,6.332566,5.963548,5.202224,5.400757,4.929905,8.55046,5.524506,6.34935,5.717111,5.28336,6.072341,6.54025,6.44112,1,2.007465,3.520087,3.278994,2.322798,1.940631,2.097917,1.759438,1.654846,1.294712,1.106466,0.970169,1.096362,1.578453,2.098989,2.416984,2.182807,2.557548,2.813607,2.343089,1.9083,1.24108,1.093245,0.626844,0.001066,0.001239,0.133009,0.138465,0.206921,0.131036,0.205588,0.201412,0.240135,0.1667,0.102223,0.096192,0.105539,0.183217,0.281638,0.380079,0.41242,0.425252,0.458724,0.277401,0.223118,0.12154,0.086735,0.014277,0.001066,12.879542,15.293415,8.875711,8.177292,9.15571,10.177085,9.657933,8.331064,7.27948,6.764376,5.935513,6.620871,8.35263,11.482773,10.928621,12.698997,11.446132,11.266519,8.675804,7.486177,6.873949,5.550607,2.923116,0.001066,hiphop
3.434599,3.055108,2.779997,3.681764,2.312274,3.495966,2.89454,2.479975,2.063025,1.878071,1.894306,1.785314,2.333328,2.347354,3.159903,2.786047,2.808213,2.343943,1.471408,1.165837,0.963681,0.943762,0.543402,0.001066,15.669846,6.242576,3.122839,3.789587,2.131861,4.913215,3.627118,2.481207,2.1766,1.62399,1.564334,2.093584,2.613973,3.434321,4.213329,3.921635,3.902847,3.991686,2.169976,1.044174,0.685442,0.636913,0.292235,0,0.938307,2.683904,1.721569,0.707787,0.981926,0.680462,0.880757,1.023646,1.251304,1.207766,1.074844,1.816837,1.26576,1.800215,1.333082,1.664642,1.520656,2.772261,2.650961,2.354808,1.897164,2.039291,1.761315,1,2.388529,12.600563,8.289739,3.717869,3.770247,3.086909,3.483556,4.278778,4.367245,4.492503,3.91768,6.697443,4.742217,7.223588,5.871409,6.587474,5.686532,13.496657,10.71462,9.667661,6.440504,7.138432,5.774643,1,0.965312,2.576823,2.415395,3.463109,1.983828,3.215244,2.573661,2.286471,1.701663,1.644524,1.622283,1.42485,2.006231,1.842074,2.831696,2.308592,2.380144,1.855596,1.028227,0.891784,0.715416,0.727024,0.372793,0.001066,0.016147,0.042865,0.086871,0.230497,0.126396,0.128495,0.084591,0.115293,0.09048,0.053621,0.061864,0.047782,0.07164,0.091229,0.159053,0.174143,0.186281,0.149698,0.069347,0.066886,0.03569,0.030033,0.003815,0.001066,13.480427,15.632896,12.215516,11.06274,8.070698,10.622628,9.537494,9.03075,7.609363,6.567063,6.062547,7.765566,8.538407,11.659286,12.595208,11.84667,10.653738,14.608784,8.609332,6.279565,4.221026,4.231218,2.554391,0.001066,hiphop
2.930332,4.004767,3.645211,4.502389,4.023907,3.832517,3.499252,3.367147,3.004087,2.699665,2.629052,2.500653,3.022035,3.407049,3.958453,4.429171,4.377554,4.123115,3.362384,2.385181,1.844957,1.71082,0.988661,0.001066,5.677132,4.201453,2.537206,3.541944,4.591821,5.337503,4.908724,4.242659,3.254353,2.923593,2.747598,2.238304,3.606915,5.500516,7.964187,9.287686,7.471646,5.557672,2.891039,1.830828,1.387039,1.088901,0.379102,0,1.171581,2.230388,0.867227,0.596414,0.923927,1.056334,1.090671,1.118055,1.205406,1.10753,1.191862,1.092607,1.28179,2.309628,2.659594,2.295201,1.582154,1.226903,1.189415,1.247479,1.530374,1.405712,1.190193,1,4.230023,11.636575,4.30147,3.11277,3.713549,4.021028,4.032968,4.027838,4.703359,4.012196,4.185071,3.919419,4.709663,11.696913,13.046641,10.344588,6.412411,4.55225,4.602513,4.741144,5.786084,5.336085,4.877333,1,2.575162,3.725206,3.456887,4.299075,3.556777,3.304026,3.010556,2.867396,2.638867,2.265427,2.213188,2.08484,2.539875,2.80875,3.267322,3.638913,3.78687,3.514136,2.99845,2.094976,1.560081,1.474308,0.871724,0.001066,0.080851,0.602302,0.512156,0.940345,0.541783,0.579833,0.364668,0.397651,0.274848,0.33569,0.332841,0.357367,0.395477,0.396616,0.576288,0.709235,0.514368,0.629622,0.569942,0.316953,0.195511,0.208202,0.069501,0.001066,10.456082,15.340159,10.881708,11.110315,12.503934,12.495206,11.477393,11.585929,10.569727,9.43828,8.931237,8.073433,10.695204,18.044779,20.245854,21.476151,17.56012,14.097962,9.981947,8.039017,7.089147,6.191985,3.361506,0.001066,hiphop
