@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_lsp

@attribute Mean_Acc1000_Mean_Mem40_LSP_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_12_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_13_f12 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_14_f13 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_15_f14 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_16_f15 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17_f16 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_18_f17 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1_f18 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_2_f19 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_3_f20 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_4_f21 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5_f22 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_7_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_8_f25 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_9_f26 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_10_f27 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_11_f28 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_12_f29 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_13_f30 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_14_f31 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_15_f32 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_16_f33 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17_f34 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_18_f35 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_1_f36 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2_f37 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_3_f38 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4_f39 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5_f40 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_6_f41 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7_f42 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_8_f43 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_9_f44 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_10_f45 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_11_f46 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_12_f47 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_13_f48 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_14_f49 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15_f50 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_16_f51 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_17_f52 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_18_f53 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_1_f54 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2_f55 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3_f56 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4_f57 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5_f58 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_6_f59 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7_f60 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_8_f61 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_9_f62 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_10_f63 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_11_f64 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_12_f65 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13_f66 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_14_f67 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_15_f68 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_16_f69 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_17_f70 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18_f71 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
0.157625,0.274581,0.459913,0.620315,0.83327,0.997674,1.158426,1.300361,1.487697,1.614052,1.813755,1.979683,2.098085,2.266623,2.466217,2.623127,2.785213,2.900166,0.0574,0.070652,0.084791,0.102989,0.090249,0.095131,0.085042,0.113,0.092078,0.079905,0.089456,0.07436,0.081115,0.084631,0.083446,0.079377,0.074777,0.074124,0.034764,0.043382,0.070871,0.087471,0.101303,0.1188,0.134945,0.152907,0.170272,0.182887,0.207102,0.225993,0.240495,0.25888,0.281218,0.299154,0.316866,0.330188,0.016981,0.024698,0.033766,0.044022,0.060067,0.072712,0.086612,0.096187,0.112288,0.125193,0.138035,0.153538,0.161642,0.176117,0.193861,0.206788,0.222366,0.231802,hiphop
0.14424,0.228105,0.418221,0.613079,0.805255,0.972724,1.121074,1.249364,1.452569,1.622917,1.825037,1.990495,2.145167,2.2867,2.453839,2.601725,2.76496,2.917517,0.030459,0.047104,0.078519,0.085011,0.08484,0.096742,0.084182,0.100903,0.09347,0.089666,0.087862,0.083978,0.077937,0.080397,0.081597,0.082731,0.082332,0.07686,0.022467,0.053777,0.076501,0.098721,0.134461,0.137583,0.148074,0.162735,0.175863,0.193959,0.217825,0.234414,0.247414,0.262262,0.282342,0.297218,0.316625,0.33319,0.012848,0.034863,0.037671,0.049802,0.059135,0.070825,0.087819,0.096309,0.107941,0.119688,0.132893,0.147494,0.164618,0.177632,0.190561,0.204691,0.21699,0.231575,hiphop
0.176001,0.339168,0.51088,0.656587,0.819584,0.962978,1.120907,1.254046,1.426988,1.580275,1.734282,1.889335,2.072387,2.251035,2.411981,2.565105,2.737212,2.907973,0.049336,0.063686,0.060467,0.064424,0.062945,0.067845,0.065691,0.064322,0.067208,0.069932,0.073111,0.075834,0.079648,0.074903,0.076387,0.079307,0.079156,0.07652,0.03249,0.058787,0.068249,0.082888,0.099759,0.114483,0.13158,0.143331,0.162981,0.180429,0.19767,0.214371,0.235323,0.25755,0.275733,0.292973,0.312927,0.330843,0.014493,0.025626,0.033769,0.046087,0.056733,0.069436,0.083464,0.095572,0.10937,0.122289,0.134804,0.148508,0.16257,0.176174,0.188932,0.201616,0.215537,0.232291,hiphop
0.153771,0.362238,0.515674,0.703866,0.841797,0.990022,1.127422,1.284966,1.457681,1.611867,1.760404,1.912215,2.061478,2.235347,2.404022,2.570753,2.716,2.871422,0.067025,0.063349,0.069881,0.070574,0.071395,0.077039,0.078759,0.087283,0.083086,0.075615,0.079172,0.081733,0.087042,0.088438,0.086667,0.079499,0.076593,0.086226,0.032451,0.066833,0.064456,0.082535,0.099167,0.115552,0.131701,0.150123,0.168841,0.185388,0.201682,0.219036,0.23637,0.257101,0.275072,0.294418,0.310295,0.325156,0.013582,0.015825,0.034222,0.049554,0.058957,0.069713,0.081233,0.090398,0.106356,0.12164,0.134504,0.146673,0.15776,0.171301,0.1876,0.200863,0.214433,0.229864,hiphop
0.149616,0.281533,0.437912,0.58439,0.720216,0.892014,1.038902,1.187881,1.376901,1.555599,1.708113,1.872764,2.071795,2.247024,2.407024,2.555423,2.722825,2.896171,0.03849,0.038058,0.067587,0.059202,0.084738,0.092757,0.098416,0.109921,0.107147,0.106705,0.104183,0.098543,0.088109,0.085161,0.082968,0.079059,0.082965,0.080512,0.032937,0.039061,0.055981,0.077329,0.089385,0.109673,0.124421,0.14063,0.164353,0.184777,0.198744,0.214241,0.238406,0.257672,0.274901,0.289963,0.308755,0.328228,0.011961,0.014148,0.028021,0.038488,0.048211,0.059278,0.07087,0.08092,0.094054,0.109981,0.124979,0.140578,0.157458,0.173476,0.188141,0.203659,0.217034,0.232454,hiphop
0.210246,0.358502,0.491096,0.638024,0.821026,0.935533,1.063335,1.167422,1.351483,1.568514,1.743776,1.896093,2.059768,2.223511,2.406481,2.570897,2.748016,2.910868,0.045835,0.058574,0.056671,0.071966,0.05852,0.068026,0.072125,0.097536,0.10835,0.08884,0.076204,0.079119,0.080436,0.084064,0.083837,0.083294,0.082468,0.08001,0.037161,0.058196,0.070325,0.083724,0.103096,0.110799,0.128226,0.146769,0.17027,0.18098,0.20153,0.216286,0.235836,0.255882,0.27433,0.292292,0.314249,0.331948,0.01597,0.02685,0.033232,0.048179,0.05984,0.071013,0.079787,0.089008,0.098012,0.117812,0.131179,0.146873,0.159431,0.171041,0.189139,0.203919,0.216436,0.231541,hiphop
0.157625,0.274581,0.459913,0.620315,0.83327,0.997674,1.158426,1.300361,1.487697,1.614052,1.813755,1.979683,2.098085,2.266623,2.466217,2.623127,2.785213,2.900166,0.0574,0.070652,0.084791,0.102989,0.090249,0.095131,0.085042,0.113,0.092078,0.079905,0.089456,0.07436,0.081115,0.084631,0.083446,0.079377,0.074777,0.074124,0.034764,0.043382,0.070871,0.087471,0.101303,0.1188,0.134945,0.152907,0.170272,0.182887,0.207102,0.225993,0.240495,0.25888,0.281218,0.299154,0.316866,0.330188,0.016981,0.024698,0.033766,0.044022,0.060067,0.072712,0.086612,0.096187,0.112288,0.125193,0.138035,0.153538,0.161642,0.176117,0.193861,0.206788,0.222366,0.231802,hiphop
0.149008,0.30537,0.486007,0.642502,0.789833,0.945056,1.123628,1.285257,1.446996,1.597308,1.756621,1.920508,2.091482,2.238672,2.409501,2.568345,2.733642,2.905711,0.04784,0.066162,0.075522,0.073415,0.082034,0.08344,0.088769,0.084988,0.079643,0.085265,0.086115,0.08951,0.082625,0.0834,0.084979,0.08022,0.083513,0.075199,0.040683,0.04696,0.065164,0.077665,0.095895,0.11107,0.128487,0.146839,0.165998,0.182155,0.198929,0.216982,0.236655,0.253434,0.27324,0.291432,0.311412,0.329732,0.00777,0.025438,0.03246,0.04584,0.054972,0.067137,0.083378,0.096057,0.110344,0.121658,0.135433,0.149741,0.165831,0.178727,0.192427,0.205144,0.21601,0.23349,hiphop
0.12543,0.319536,0.528503,0.695784,0.854654,1.034696,1.199535,1.346217,1.50356,1.655317,1.812423,1.973424,2.137812,2.293213,2.440358,2.599574,2.771393,2.916053,0.052031,0.059841,0.081685,0.065207,0.071226,0.086023,0.074299,0.081163,0.075257,0.087689,0.085892,0.076447,0.073619,0.073813,0.073383,0.077396,0.070555,0.067265,0.025045,0.040231,0.064619,0.082836,0.101197,0.122619,0.138528,0.155987,0.173281,0.189291,0.207609,0.226963,0.243884,0.262223,0.278439,0.296415,0.315777,0.332085,0.008845,0.019232,0.034566,0.045944,0.056996,0.069167,0.087367,0.09698,0.111559,0.123588,0.136819,0.150828,0.166668,0.178852,0.19202,0.205066,0.221126,0.234089,hiphop
0.103176,0.299569,0.524492,0.676656,0.844555,0.986824,1.151001,1.288696,1.447248,1.593894,1.747218,1.90873,2.052306,2.220809,2.382022,2.54026,2.718121,2.890291,0.037694,0.061687,0.061597,0.063949,0.063262,0.072265,0.072328,0.063484,0.072068,0.074101,0.079545,0.082261,0.076587,0.082428,0.077785,0.082622,0.078929,0.074506,0.024615,0.066674,0.068418,0.083174,0.102263,0.119493,0.139859,0.151638,0.17187,0.188902,0.203217,0.224421,0.239104,0.256704,0.273713,0.289821,0.309491,0.32829,0.01092,0.017073,0.033325,0.045333,0.056753,0.06646,0.079723,0.09506,0.104112,0.114298,0.129395,0.14021,0.153618,0.16834,0.184374,0.199436,0.215686,0.231885,hiphop
0.118407,0.367971,0.581757,0.734548,0.889416,1.035008,1.177474,1.322124,1.467562,1.632616,1.772274,1.922287,2.097429,2.246465,2.429502,2.579719,2.755975,2.908401,0.052577,0.086405,0.076128,0.075069,0.083923,0.062683,0.069815,0.065057,0.069816,0.072895,0.070694,0.077045,0.073414,0.082166,0.078475,0.078638,0.075242,0.073263,0.022728,0.048802,0.06871,0.08655,0.101574,0.117285,0.132889,0.149592,0.165341,0.184741,0.19992,0.217836,0.237764,0.254303,0.275864,0.292838,0.312459,0.330014,0.007469,0.023911,0.038066,0.051845,0.063816,0.078577,0.08998,0.102171,0.114397,0.126937,0.140011,0.150337,0.165482,0.177107,0.19206,0.204906,0.221005,0.233978,hiphop
0.101223,0.259455,0.467155,0.620131,0.773649,0.911976,1.075427,1.23699,1.410798,1.564262,1.724374,1.933649,2.154572,2.314274,2.474501,2.629489,2.780699,2.924777,0.039697,0.059933,0.087542,0.080362,0.077509,0.087918,0.091674,0.090268,0.085668,0.082174,0.094203,0.092674,0.075404,0.070415,0.074004,0.071863,0.075921,0.072031,0.018277,0.052754,0.063526,0.075675,0.091009,0.106535,0.126695,0.146101,0.163376,0.180128,0.197782,0.22001,0.244959,0.26412,0.281473,0.298702,0.31744,0.333378,0.010685,0.019656,0.031456,0.040868,0.053467,0.062806,0.073455,0.087072,0.102426,0.115982,0.12779,0.148363,0.169385,0.181966,0.196111,0.210128,0.220065,0.233572,hiphop
0.122256,0.30166,0.523241,0.685765,0.852426,0.999924,1.162115,1.300402,1.445549,1.592046,1.73389,1.902188,2.06264,2.211407,2.36788,2.526129,2.709797,2.878022,0.049197,0.079575,0.082732,0.078374,0.076889,0.078895,0.079719,0.078461,0.079405,0.083401,0.083177,0.086101,0.083237,0.084023,0.086186,0.091324,0.093236,0.088705,0.031681,0.067804,0.077964,0.085703,0.099651,0.116435,0.135833,0.151208,0.168074,0.182433,0.197708,0.217733,0.234807,0.252604,0.270153,0.288367,0.308821,0.328118,0.012858,0.018445,0.035707,0.045357,0.062793,0.07522,0.089106,0.099049,0.112076,0.123741,0.134936,0.147313,0.163127,0.174879,0.187269,0.198417,0.212989,0.227026,hiphop
0.128718,0.312719,0.484372,0.662739,0.837744,0.994177,1.156281,1.307801,1.461326,1.628752,1.780537,1.934769,2.09177,2.255403,2.41641,2.575489,2.743922,2.904908,0.039791,0.050414,0.065383,0.078734,0.077838,0.075936,0.079954,0.071686,0.07235,0.067527,0.068751,0.076759,0.067133,0.070864,0.068583,0.070159,0.06674,0.067748,0.024314,0.044804,0.065316,0.084766,0.104448,0.118123,0.135959,0.153137,0.170382,0.188534,0.204586,0.222642,0.240086,0.257753,0.275153,0.293298,0.313072,0.331467,0.007574,0.023886,0.040682,0.047022,0.059781,0.070379,0.082763,0.096219,0.109801,0.123989,0.136814,0.147671,0.163177,0.177293,0.191988,0.205185,0.218945,0.232181,hiphop
0.141471,0.312369,0.500877,0.693725,0.870677,1.017693,1.1653,1.330703,1.499521,1.653663,1.810065,1.967202,2.130202,2.283317,2.441037,2.600312,2.763402,2.916056,0.057981,0.061023,0.078641,0.085647,0.077614,0.077606,0.083077,0.086935,0.084058,0.083177,0.084374,0.088509,0.08082,0.080878,0.077428,0.080631,0.080185,0.07705,0.025239,0.048946,0.06807,0.084725,0.099743,0.116029,0.134742,0.15178,0.170645,0.188661,0.206616,0.223636,0.242634,0.260089,0.278548,0.297257,0.315217,0.332905,0.009691,0.021197,0.035587,0.053376,0.064719,0.07635,0.087101,0.100307,0.114405,0.12661,0.139256,0.152095,0.165916,0.178562,0.191512,0.203681,0.218548,0.231401,hiphop
0.160204,0.334588,0.490994,0.647784,0.852306,1.018036,1.191752,1.337245,1.510512,1.6633,1.826512,1.979075,2.148626,2.302542,2.466051,2.61305,2.759089,2.918792,0.059311,0.067072,0.078786,0.096395,0.074911,0.086328,0.077578,0.078046,0.073921,0.074665,0.070371,0.073786,0.07123,0.069055,0.072057,0.070952,0.068543,0.068506,0.021975,0.044148,0.065029,0.077705,0.102271,0.120527,0.137639,0.153377,0.17379,0.190676,0.209162,0.226678,0.245829,0.262145,0.280785,0.297829,0.314489,0.332326,0.009392,0.01822,0.025301,0.040661,0.055597,0.068704,0.085814,0.098822,0.112798,0.125585,0.140209,0.152168,0.167085,0.182082,0.195253,0.207379,0.220162,0.234163,hiphop
0.154542,0.326468,0.46994,0.61598,0.743886,0.890999,1.045874,1.173566,1.362815,1.508162,1.681385,1.843246,2.015905,2.207371,2.376426,2.525838,2.690933,2.875671,0.054803,0.044655,0.057443,0.047106,0.058304,0.07012,0.063543,0.073221,0.069394,0.06852,0.069286,0.065823,0.072643,0.067054,0.071897,0.06905,0.073632,0.076324,0.033508,0.048079,0.061966,0.071325,0.086151,0.104837,0.118317,0.135383,0.159639,0.173596,0.19095,0.210243,0.231456,0.254208,0.271394,0.291132,0.308723,0.328192,0.01153,0.027785,0.043097,0.048089,0.056933,0.062694,0.081084,0.089558,0.100897,0.115833,0.131992,0.144435,0.156337,0.171214,0.187436,0.196636,0.21134,0.228465,hiphop
0.143419,0.359698,0.510269,0.672909,0.818882,0.995081,1.112979,1.26324,1.431342,1.573481,1.714907,1.877708,2.025208,2.179631,2.335849,2.502923,2.692629,2.877357,0.061472,0.058213,0.063627,0.049274,0.06822,0.06769,0.069565,0.086399,0.085687,0.074498,0.071703,0.075617,0.067479,0.066727,0.06919,0.072036,0.07342,0.071648,0.023892,0.045919,0.059641,0.077081,0.093548,0.113676,0.125789,0.143409,0.1621,0.1786,0.194531,0.21343,0.230464,0.248095,0.265749,0.2847,0.306589,0.327887,0.008471,0.021144,0.035701,0.048487,0.058432,0.073389,0.085145,0.094228,0.10932,0.121464,0.13339,0.145858,0.159282,0.17214,0.185081,0.198832,0.214225,0.229739,hiphop
0.106745,0.34065,0.504735,0.671238,0.801213,0.945112,1.087433,1.24044,1.398873,1.548806,1.722342,1.874404,2.049691,2.213003,2.381391,2.553382,2.728941,2.901874,0.054617,0.078314,0.070761,0.056327,0.055124,0.06501,0.064418,0.074585,0.074059,0.075108,0.069989,0.070296,0.071509,0.06874,0.069545,0.073666,0.07352,0.069647,0.018616,0.054233,0.064857,0.077488,0.09274,0.10874,0.12569,0.144327,0.160914,0.178573,0.197882,0.214504,0.234458,0.252405,0.272413,0.291718,0.310706,0.330716,0.008979,0.02174,0.036478,0.047282,0.057637,0.068299,0.079224,0.089821,0.104066,0.116052,0.131104,0.144532,0.159013,0.174167,0.186838,0.201133,0.217321,0.232138,hiphop
0.174199,0.384573,0.519656,0.686634,0.834261,0.976764,1.106312,1.254903,1.40378,1.561445,1.710379,1.855039,2.018763,2.187131,2.348289,2.520707,2.697796,2.882615,0.075854,0.065625,0.074428,0.065947,0.067365,0.069642,0.078199,0.082735,0.079191,0.078983,0.073783,0.076126,0.072632,0.070731,0.07114,0.078136,0.070926,0.071637,0.028339,0.048966,0.065906,0.082621,0.097378,0.113792,0.12866,0.146081,0.163123,0.17959,0.195448,0.212911,0.229556,0.249496,0.26695,0.287346,0.307552,0.328185,0.014319,0.022705,0.03151,0.043586,0.057741,0.068345,0.077982,0.089336,0.102275,0.117623,0.131403,0.141488,0.15816,0.171577,0.186212,0.198434,0.214553,0.23058,hiphop
0.120908,0.347509,0.50304,0.653126,0.81363,0.950147,1.088398,1.233464,1.378044,1.536437,1.712397,1.880838,2.055681,2.211586,2.364444,2.535247,2.717963,2.892798,0.05393,0.061679,0.06102,0.054455,0.060082,0.068247,0.087638,0.096058,0.097155,0.092439,0.083774,0.087159,0.08415,0.079318,0.082957,0.088273,0.0867,0.075527,0.02393,0.04817,0.062191,0.080789,0.096421,0.111773,0.127329,0.145547,0.163183,0.179446,0.197515,0.217837,0.236463,0.253753,0.271779,0.290095,0.309754,0.329753,0.009808,0.022918,0.034846,0.044711,0.058572,0.068287,0.078346,0.087063,0.100068,0.11354,0.129888,0.14227,0.157514,0.171042,0.183009,0.197722,0.213806,0.230276,hiphop
0.109922,0.328951,0.50589,0.664038,0.812745,0.9461,1.067507,1.209002,1.360061,1.506275,1.670789,1.834204,2.001747,2.173711,2.334522,2.511589,2.690434,2.872836,0.064014,0.075716,0.068201,0.056047,0.058921,0.064951,0.077795,0.084991,0.087954,0.088347,0.080166,0.075649,0.07872,0.08397,0.083222,0.089074,0.083057,0.079127,0.040354,0.045434,0.062051,0.076954,0.093141,0.109245,0.122691,0.138711,0.155204,0.172014,0.19173,0.210316,0.22998,0.248917,0.266842,0.286254,0.306885,0.32791,0.015705,0.022228,0.034328,0.046723,0.058801,0.067655,0.077067,0.08828,0.102449,0.112647,0.125942,0.139649,0.152443,0.166815,0.181033,0.195609,0.211431,0.227205,hiphop
0.14678,0.359018,0.478573,0.61625,0.760544,0.917922,1.074293,1.233125,1.408992,1.53615,1.717881,1.85228,2.015205,2.232048,2.369794,2.565743,2.719625,2.898603,0.068765,0.050119,0.055278,0.057062,0.060146,0.06477,0.070609,0.075452,0.073734,0.086293,0.076433,0.068634,0.084947,0.072712,0.073853,0.088541,0.07339,0.073756,0.030375,0.049228,0.055112,0.069452,0.086702,0.107219,0.123324,0.144156,0.164621,0.17555,0.200833,0.211646,0.23054,0.257685,0.271766,0.294294,0.309351,0.330678,0.010487,0.020325,0.037303,0.046034,0.056314,0.064705,0.078759,0.08721,0.102705,0.115325,0.127218,0.144272,0.154746,0.170721,0.184434,0.198259,0.217058,0.230628,hiphop
0.145719,0.315166,0.494892,0.638999,0.814781,0.951132,1.126368,1.278482,1.435062,1.590171,1.753011,1.932511,2.098315,2.25028,2.407632,2.562974,2.7359,2.89518,0.088005,0.090472,0.103766,0.108128,0.103796,0.108568,0.120325,0.108663,0.104326,0.098637,0.102664,0.099682,0.088541,0.086332,0.083524,0.086696,0.082817,0.077993,0.03329,0.041938,0.063758,0.074014,0.094806,0.109831,0.130691,0.147119,0.16434,0.182066,0.201348,0.221825,0.240291,0.258379,0.275444,0.291091,0.311066,0.329558,0.0172,0.023501,0.033246,0.046943,0.057152,0.067915,0.078091,0.09129,0.103723,0.117858,0.130715,0.144514,0.159883,0.171922,0.186846,0.201942,0.216728,0.230571,hiphop
0.157754,0.348367,0.516278,0.655411,0.807899,0.949546,1.107919,1.251791,1.420185,1.567103,1.709337,1.867611,2.055438,2.223373,2.389379,2.541556,2.719384,2.888742,0.064347,0.071687,0.072792,0.068411,0.074827,0.093007,0.09859,0.106477,0.100361,0.095167,0.10163,0.108837,0.095861,0.088317,0.088721,0.086645,0.087756,0.081107,0.025073,0.049953,0.062069,0.076741,0.095261,0.109541,0.127849,0.144201,0.162248,0.178253,0.194961,0.212497,0.234819,0.255437,0.274025,0.290402,0.311047,0.329407,0.013317,0.024289,0.034439,0.045036,0.056505,0.067309,0.081119,0.093032,0.104119,0.118618,0.129558,0.141139,0.156171,0.169402,0.183271,0.197831,0.212116,0.228812,hiphop
0.124911,0.305603,0.526151,0.676215,0.842605,0.970418,1.154758,1.287283,1.423027,1.569753,1.732714,1.887634,2.054022,2.207536,2.369225,2.537863,2.72275,2.893209,0.047613,0.076476,0.08513,0.072024,0.06558,0.076295,0.077472,0.072709,0.081431,0.087362,0.088481,0.083851,0.080653,0.07955,0.07833,0.085071,0.084678,0.076142,0.027722,0.047151,0.072293,0.078071,0.097221,0.112928,0.132587,0.145804,0.162223,0.17954,0.196761,0.214592,0.233173,0.24998,0.269211,0.287655,0.309267,0.329298,0.010241,0.014295,0.030731,0.047203,0.060366,0.070212,0.084959,0.099323,0.107806,0.119357,0.133643,0.146252,0.161213,0.174726,0.187169,0.200938,0.215709,0.230823,hiphop
0.112866,0.270903,0.486928,0.668673,0.836149,0.988813,1.179355,1.329434,1.487099,1.640628,1.796304,1.958739,2.122415,2.264329,2.424977,2.581483,2.743624,2.906098,0.053588,0.096631,0.109545,0.100631,0.093541,0.102543,0.092007,0.081754,0.079481,0.085861,0.082708,0.08355,0.078374,0.082646,0.079207,0.080833,0.08509,0.078904,0.02274,0.040124,0.073891,0.082252,0.101647,0.117424,0.137572,0.15384,0.171401,0.189618,0.207914,0.226306,0.243217,0.25757,0.276056,0.294673,0.313214,0.331089,0.012956,0.024551,0.029357,0.039887,0.053806,0.064388,0.083922,0.096702,0.109455,0.120119,0.133483,0.146666,0.163328,0.177303,0.190789,0.202632,0.215658,0.230959,hiphop
0.147748,0.282326,0.459752,0.659037,0.814945,0.960252,1.1069,1.268628,1.414066,1.585485,1.745114,1.902643,2.060214,2.217666,2.376378,2.535679,2.722688,2.891028,0.043346,0.055148,0.089448,0.075743,0.070405,0.076573,0.07745,0.076697,0.069097,0.080219,0.070743,0.078445,0.077549,0.077439,0.074563,0.08106,0.080986,0.077259,0.033381,0.043327,0.0642,0.07992,0.094663,0.11313,0.129904,0.146529,0.163556,0.183047,0.201,0.217507,0.235947,0.253623,0.272242,0.290086,0.310676,0.328615,0.011635,0.017516,0.028889,0.047674,0.060123,0.068348,0.078888,0.094006,0.105442,0.117792,0.13273,0.145966,0.158793,0.172329,0.18542,0.19832,0.214739,0.231203,hiphop
0.148605,0.347869,0.522931,0.677616,0.835064,0.994511,1.149452,1.310932,1.475718,1.628985,1.788571,1.949283,2.116936,2.283786,2.435543,2.59193,2.766679,2.913187,0.059648,0.062065,0.062773,0.058403,0.071423,0.0794,0.082859,0.086959,0.083001,0.092274,0.087874,0.076759,0.077742,0.078228,0.073159,0.07625,0.071561,0.067614,0.026984,0.04333,0.061307,0.077407,0.097841,0.114297,0.131288,0.149319,0.167944,0.186676,0.203862,0.221795,0.240756,0.260037,0.276626,0.294588,0.314466,0.331639,0.010841,0.022291,0.037199,0.049071,0.058736,0.07086,0.083211,0.096619,0.110701,0.12047,0.135443,0.151321,0.165163,0.178791,0.193569,0.205933,0.221518,0.233943,hiphop
0.127211,0.32738,0.530548,0.676742,0.844235,0.99605,1.157711,1.291848,1.458126,1.604447,1.752198,1.915194,2.060371,2.229662,2.38632,2.5453,2.717418,2.888701,0.046923,0.064689,0.067539,0.065629,0.064845,0.072899,0.073177,0.062829,0.071832,0.071658,0.078594,0.082952,0.075624,0.07776,0.077185,0.084315,0.081321,0.076652,0.026467,0.048722,0.065386,0.078181,0.097036,0.113095,0.131771,0.147358,0.166133,0.182355,0.198619,0.216587,0.234687,0.254545,0.271711,0.290323,0.309243,0.328924,0.006815,0.018511,0.034837,0.045623,0.060794,0.072911,0.086243,0.097955,0.110717,0.123571,0.135512,0.149277,0.160359,0.173711,0.187968,0.199394,0.215201,0.230107,hiphop
0.115701,0.353147,0.581568,0.750109,0.916923,1.049352,1.198672,1.340638,1.481629,1.63802,1.784663,1.944472,2.10832,2.253013,2.429641,2.583052,2.764832,2.913372,0.051488,0.091836,0.095855,0.077894,0.069916,0.063048,0.06845,0.068833,0.069222,0.076005,0.07532,0.078744,0.073149,0.078498,0.07812,0.079717,0.07804,0.075352,0.027065,0.052394,0.069936,0.0895,0.107484,0.123082,0.137143,0.153711,0.170173,0.187017,0.203878,0.221369,0.239808,0.257441,0.277633,0.295382,0.315164,0.331785,0.016373,0.022931,0.040399,0.051232,0.0649,0.076644,0.090368,0.101093,0.112286,0.125166,0.137473,0.150725,0.165652,0.175516,0.190452,0.202437,0.219017,0.232393,hiphop
