@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_scf

@attribute Mean_Acc1000_Mean_Mem40_SCF_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_12_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_13_f12 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_14_f13 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_15_f14 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_16_f15 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_17_f16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_18_f17 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_19_f18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_20_f19 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_21_f20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_22_f21 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_23_f22 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_24_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_2_f25 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3_f26 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_4_f27 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_5_f28 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_6_f29 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_7_f30 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_8_f31 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9_f32 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_10_f33 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_11_f34 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_12_f35 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_13_f36 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14_f37 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_15_f38 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_16_f39 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_17_f40 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_18_f41 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_19_f42 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_20_f43 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_21_f44 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_22_f45 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_23_f46 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_24_f47 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1_f48 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_2_f49 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_3_f50 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_4_f51 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_5_f52 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_6_f53 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_7_f54 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_8_f55 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9_f56 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_10_f57 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_11_f58 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_12_f59 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_13_f60 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_14_f61 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_15_f62 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_16_f63 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_17_f64 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_18_f65 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_19_f66 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_20_f67 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_21_f68 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_22_f69 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_23_f70 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_24_f71 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1_f72 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_2_f73 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3_f74 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4_f75 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_5_f76 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_6_f77 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_7_f78 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_8_f79 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_9_f80 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_10_f81 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_11_f82 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_12_f83 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_13_f84 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_14_f85 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_15_f86 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_16_f87 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_17_f88 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_18_f89 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_19_f90 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_20_f91 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_21_f92 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_22_f93 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_23_f94 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_24_f95 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
1.590778,1.772651,1.869392,2.000759,1.98039,2.15002,2.477034,2.504757,2.676643,2.781028,2.952185,3.133591,3.629849,3.904714,3.717194,4.054802,4.206978,7.606407,6.423045,5.706498,10.468223,0.9805,0.9805,0.9805,0.275788,0.413059,0.463786,0.523707,0.501358,0.5397,0.696028,0.721792,0.756992,0.786378,0.829637,0.93118,1.112023,1.21202,1.13817,1.290578,1.256249,2.346419,2.388105,1.741682,4.045255,0.015642,0.015642,0.015642,0.195157,0.214682,0.228803,0.253815,0.252346,0.269555,0.317834,0.338602,0.323818,0.359238,0.375384,0.397778,0.448297,0.488646,0.504848,0.585745,0.623554,1.13382,1.063776,0.905917,1.702714,0.111612,0.111612,0.111612,0.095413,0.104088,0.110244,0.092215,0.105735,0.10468,0.121382,0.146759,0.171098,0.158934,0.168954,0.1818,0.206599,0.292284,0.387489,0.358144,0.418231,0.475349,0.487115,0.504204,0.689656,0.080111,0.080111,0.080111,metal
1.501718,1.865001,1.890784,2.115584,2.217714,2.463038,2.875424,3.022726,3.809517,3.746086,4.026097,4.329084,4.668385,4.996238,5.337019,5.345552,5.833089,5.785054,6.122149,6.474736,9.179516,0.9805,0.9805,0.9805,0.29219,0.444037,0.455314,0.516575,0.553973,0.741135,0.878423,0.855653,1.245595,1.353404,1.414645,1.529996,1.77245,1.95035,2.222373,2.120422,2.377132,2.34826,2.644899,2.764037,3.514141,0.015642,0.015642,0.015642,0.189208,0.271414,0.298971,0.279574,0.310857,0.367869,0.536418,0.425805,0.660796,0.730273,0.799805,0.764752,1.029615,1.033837,1.047014,1.103615,1.070431,0.960677,0.961921,1.200688,1.29039,0.111612,0.111612,0.111612,0.07515,0.098397,0.108668,0.128942,0.151862,0.187301,0.250992,0.178479,0.265169,0.317868,0.337224,0.277561,0.433667,0.463627,0.614689,0.651716,0.542578,0.603767,0.645113,0.880486,0.788748,0.080111,0.080111,0.080111,metal
1.393594,1.995366,1.745965,2.013531,2.014644,2.26567,2.581026,2.377906,2.645723,2.852464,3.108761,3.535701,3.566088,4.179177,3.945424,5.036974,5.119009,5.609884,5.979059,6.654676,10.247214,0.9805,0.9805,0.9805,0.277615,0.483643,0.411841,0.526427,0.489814,0.594693,0.779526,0.669288,0.770995,0.857843,0.974926,1.210582,1.058419,1.413895,1.325925,1.803916,1.971954,2.112666,2.360844,2.420817,3.811493,0.015642,0.015642,0.015642,0.166153,0.308324,0.228659,0.271321,0.246076,0.320793,0.321684,0.284995,0.368687,0.439723,0.47436,0.55133,0.479566,0.584793,0.555105,0.823796,0.952134,0.845181,1.219583,1.232321,1.53094,0.111612,0.111612,0.111612,0.074603,0.075205,0.069517,0.10785,0.110442,0.130067,0.151485,0.149337,0.248195,0.223069,0.286906,0.320389,0.230968,0.382842,0.416601,0.34662,0.583598,0.468355,0.711787,0.807324,0.724968,0.080111,0.080111,0.080111,metal
1.444043,1.760447,1.814711,2.195888,2.153104,2.237356,2.550101,2.554371,2.842922,3.022729,3.311928,3.673527,3.699204,4.06356,4.478693,4.867099,5.237372,5.594819,5.920167,6.578895,10.532351,0.9805,0.9805,0.9805,0.295539,0.409134,0.429981,0.558396,0.57712,0.623239,0.766843,0.758835,0.885146,0.958736,1.131155,1.289302,1.272814,1.420464,1.679913,1.834295,1.917988,2.022918,2.127955,2.399661,3.977737,0.015642,0.015642,0.015642,0.170296,0.228592,0.228779,0.327559,0.321533,0.301012,0.336444,0.358283,0.391943,0.429655,0.49149,0.6244,0.542955,0.630344,0.675773,0.73071,0.772464,1.041454,0.996097,1.073234,1.676289,0.111612,0.111612,0.111612,0.07976,0.09543,0.093506,0.142955,0.129914,0.15479,0.186264,0.174305,0.267605,0.267222,0.316834,0.378503,0.299596,0.485595,0.442045,0.495621,0.407789,0.623532,0.55071,0.57975,0.842162,0.080111,0.080111,0.080111,metal
1.433474,1.78181,1.768912,2.197887,2.558592,2.468482,2.921182,2.757635,3.23285,4.205121,3.772062,4.055084,4.204312,5.164826,4.933317,5.334389,5.243194,5.723678,5.518057,7.304552,8.876212,0.9805,0.9805,0.9805,0.287792,0.418517,0.398509,0.549836,0.685963,0.614177,0.872949,0.786275,0.925254,1.395928,1.330599,1.438121,1.464972,1.917086,1.823818,2.083379,2.202967,2.233993,2.102763,2.84875,3.167825,0.015642,0.015642,0.015642,0.167071,0.247765,0.236439,0.306632,0.389177,0.346942,0.486389,0.460966,0.494491,0.738139,0.569374,0.674676,0.881645,1.134121,1.039945,1.263611,1.284026,1.127688,1.040175,1.506896,1.358409,0.111612,0.111612,0.111612,0.092377,0.073167,0.091909,0.130647,0.114874,0.140601,0.239392,0.181393,0.184565,0.360969,0.228552,0.255361,0.442547,0.611412,0.482424,0.696549,0.918631,0.903543,0.660318,0.828578,0.698961,0.080111,0.080111,0.080111,metal
1.46556,1.800243,1.949727,2.221328,2.336704,2.423884,2.535415,2.617572,3.001164,3.277722,3.451017,3.901223,4.736544,4.827191,5.045636,5.808223,5.761318,5.647126,7.684502,6.316412,10.539918,0.9805,0.9805,0.9805,0.284351,0.390537,0.458216,0.569984,0.611548,0.659172,0.657185,0.686257,0.870892,1.039557,1.08908,1.319782,1.696896,1.755133,1.767195,2.060875,2.114813,2.013099,3.135416,2.254595,3.820539,0.015642,0.015642,0.015642,0.184479,0.223904,0.247179,0.401605,0.373779,0.405862,0.378041,0.39775,0.504879,0.658279,0.660287,0.765731,0.805192,1.135179,1.010379,1.492989,1.49299,1.243973,2.879846,1.193506,1.961131,0.111612,0.111612,0.111612,0.07688,0.104472,0.109328,0.125395,0.15311,0.1563,0.141826,0.155317,0.201442,0.27219,0.306859,0.359965,0.348298,0.540685,0.40502,0.716122,0.632922,0.711341,1.288726,0.735164,1.349316,0.080111,0.080111,0.080111,metal
1.517578,1.869283,1.905828,2.073409,2.235987,2.456727,3.169272,3.162001,3.870141,4.034405,3.89215,3.514488,4.063205,4.1746,4.248662,4.718983,4.823744,5.578468,6.707917,6.712795,9.592284,0.9805,0.9805,0.9805,0.289536,0.391704,0.387703,0.406245,0.567539,0.623348,0.850881,0.749414,1.079404,1.159762,1.266151,1.146758,1.311211,1.367759,1.360162,1.397816,1.581712,1.875299,2.209631,2.600009,3.444784,0.015642,0.015642,0.015642,0.187157,0.243664,0.37085,0.293292,0.439301,0.333755,0.559244,0.544959,0.815805,1.016253,0.837022,0.554071,0.647217,0.816315,0.63143,0.630465,0.649721,1.262494,1.353825,1.270914,1.90439,0.111612,0.111612,0.111612,0.090331,0.129083,0.140876,0.139646,0.132187,0.180694,0.253032,0.227042,0.32638,0.315838,0.434359,0.285817,0.313791,0.402936,0.304606,0.260915,0.487324,0.640295,0.524736,0.715096,0.954709,0.080111,0.080111,0.080111,metal
1.536597,1.795282,1.814853,2.06734,2.036572,2.340806,2.549122,2.705262,2.963517,3.229539,3.479691,3.700098,3.677551,4.075565,4.437411,4.614151,4.699878,4.921734,5.193997,5.779433,8.342016,0.9805,0.9805,0.9805,0.289998,0.414773,0.436999,0.543593,0.53354,0.688098,0.701294,0.885681,0.931875,0.975014,1.162823,1.297829,1.211109,1.414969,1.630989,1.676089,1.66773,1.77301,1.783033,2.190592,2.79993,0.015642,0.015642,0.015642,0.190483,0.229045,0.214946,0.246053,0.275024,0.30585,0.351152,0.446394,0.464154,0.607814,0.644591,0.602746,0.54415,0.66212,0.814516,0.783724,0.797516,1.10301,0.708481,0.915329,1.231164,0.111612,0.111612,0.111612,0.081002,0.092058,0.107357,0.125921,0.122166,0.163076,0.147509,0.238121,0.279445,0.217884,0.296092,0.271856,0.23453,0.432409,0.530656,0.481773,0.545042,0.800735,0.454969,0.705014,0.601604,0.080111,0.080111,0.080111,metal
1.527253,1.852438,1.793201,2.111489,2.14139,2.242444,2.635228,2.733764,3.159734,3.333137,3.566084,3.885536,3.953799,4.375207,4.847847,5.047425,6.03435,5.14289,5.404848,6.293722,8.632584,0.9805,0.9805,0.9805,0.288458,0.433146,0.433905,0.511933,0.577854,0.644754,0.790344,0.818148,1.123096,1.011543,1.186776,1.426198,1.388818,1.673523,1.912473,1.924602,2.174551,1.89892,1.896834,2.512982,2.874961,0.015642,0.015642,0.015642,0.191924,0.241628,0.225814,0.295298,0.342383,0.281893,0.390902,0.462175,0.534206,0.538435,0.591244,0.565296,0.777379,0.706001,0.982507,1.177807,1.072838,0.75647,0.757783,0.903335,1.400714,0.111612,0.111612,0.111612,0.082668,0.088906,0.091681,0.103202,0.118507,0.159047,0.282763,0.226177,0.325721,0.292665,0.367956,0.370016,0.438606,0.513312,0.519224,0.675418,0.712771,0.481724,0.51347,0.66351,0.820462,0.080111,0.080111,0.080111,metal
1.508757,1.773091,1.87645,2.093666,2.277078,2.282644,2.903342,2.923605,3.341789,3.449253,3.814707,4.173411,4.03664,4.530001,4.731952,4.962269,6.005617,5.244229,5.332074,6.034949,9.422137,0.9805,0.9805,0.9805,0.296771,0.421535,0.453943,0.479908,0.620556,0.593494,0.733499,0.734927,1.118651,1.027745,1.330992,1.44796,1.409263,1.674003,1.778562,1.729376,2.49448,1.893856,1.693737,2.078451,3.70929,0.015642,0.015642,0.015642,0.174171,0.2224,0.270309,0.267711,0.441063,0.294028,0.559989,0.661733,0.604126,0.558655,0.694486,0.924853,0.880105,0.946529,1.024801,0.922345,1.049814,1.005845,0.707677,0.820733,1.426978,0.111612,0.111612,0.111612,0.091734,0.095959,0.105952,0.123148,0.140286,0.161999,0.183666,0.156898,0.251165,0.228873,0.406838,0.351397,0.444252,0.494591,0.53811,0.583132,0.657802,0.571989,0.354292,0.54207,1.197909,0.080111,0.080111,0.080111,metal
1.473334,1.762954,1.804688,2.226301,2.155873,2.52744,2.791351,2.924159,3.421087,3.719228,3.783821,3.960187,4.24628,4.699159,4.89259,4.846646,5.908804,6.504809,5.512757,6.221543,8.873281,0.9805,0.9805,0.9805,0.30284,0.437343,0.433711,0.606643,0.561106,0.767626,0.790093,0.854714,1.106195,1.224099,1.336606,1.410706,1.554598,1.835446,1.932445,1.824063,2.378746,2.869457,2.148267,2.63775,3.315864,0.015642,0.015642,0.015642,0.174715,0.235794,0.237112,0.289438,0.312552,0.407089,0.482869,0.521792,0.672,0.773459,0.635674,0.735776,1.028426,1.141241,0.959547,0.974429,1.417901,1.593804,1.062007,1.276301,1.448015,0.111612,0.111612,0.111612,0.087899,0.08848,0.10312,0.131096,0.106508,0.163407,0.211678,0.205398,0.307831,0.286625,0.332235,0.339964,0.505103,0.661168,0.538954,0.601933,0.857668,1.120885,0.738756,1.065871,1.007193,0.080111,0.080111,0.080111,metal
1.55454,1.808621,1.760674,2.077496,2.090882,2.337576,2.549994,2.686968,3.135281,3.154701,3.65398,3.605503,3.772928,4.103349,4.379143,4.239127,4.88263,5.312634,5.170816,5.719938,8.636711,0.9805,0.9805,0.9805,0.278335,0.430738,0.435764,0.544249,0.540953,0.686697,0.735178,0.762828,0.966752,0.987723,1.20522,1.232554,1.311992,1.515352,1.630113,1.4876,1.721791,1.912864,1.850929,2.030029,2.957799,0.015642,0.015642,0.015642,0.195822,0.229684,0.223941,0.264236,0.259293,0.315856,0.360508,0.451545,0.503353,0.570906,0.539153,0.485394,0.594922,0.61361,0.719887,0.69539,0.841489,0.72744,0.725897,0.845435,1.277958,0.111612,0.111612,0.111612,0.081345,0.086829,0.108478,0.147398,0.148019,0.18343,0.203122,0.247032,0.275036,0.314592,0.224007,0.298731,0.376582,0.435105,0.574305,0.569175,0.568432,0.624516,0.428072,0.595923,0.80285,0.080111,0.080111,0.080111,metal
1.489199,1.96799,1.914195,2.144778,2.225544,2.371297,2.738155,2.882997,3.265342,3.47774,3.801549,4.077799,4.28917,4.59458,4.899463,5.005365,6.053345,6.066211,5.579765,6.369664,9.613621,0.9805,0.9805,0.9805,0.281947,0.454353,0.437492,0.522483,0.601386,0.617896,0.794746,0.828031,0.973781,1.086247,1.16347,1.398993,1.441304,1.668638,1.82545,1.861747,2.343364,2.666382,2.205754,2.728511,3.805898,0.015642,0.015642,0.015642,0.193342,0.27874,0.291332,0.327378,0.323519,0.427578,0.439136,0.560625,0.588255,0.671,0.904272,1.020715,1.411411,1.556836,1.473869,1.437796,1.9489,1.262234,1.301311,1.354576,1.752675,0.111612,0.111612,0.111612,0.077601,0.090475,0.114067,0.118873,0.202915,0.180403,0.266692,0.230213,0.200995,0.2227,0.389156,0.415066,0.683358,0.880216,0.838264,0.870222,1.098711,1.364032,1.154464,0.963375,1.297497,0.080111,0.080111,0.080111,metal
1.440489,1.785217,1.861591,2.206003,2.168597,2.399659,2.640466,2.520275,2.951446,2.998343,3.312055,3.60454,3.653213,3.861417,4.093405,3.887767,4.442075,5.846246,5.450301,6.041502,9.162083,0.9805,0.9805,0.9805,0.293675,0.410041,0.443343,0.582261,0.536303,0.672854,0.799566,0.694685,0.888014,0.919361,1.096038,1.290924,1.310193,1.322784,1.405334,1.201453,1.544466,2.095734,1.962141,2.133377,3.426966,0.015642,0.015642,0.015642,0.175083,0.201739,0.216362,0.303455,0.359979,0.374071,0.414057,0.364634,0.546536,0.574197,0.570329,0.596379,0.488789,0.463586,0.61944,0.501104,0.61027,0.999416,0.852522,0.738036,1.181733,0.111612,0.111612,0.111612,0.072103,0.129083,0.117558,0.122057,0.128845,0.138065,0.249018,0.182228,0.197171,0.28943,0.331887,0.408125,0.511523,0.512418,0.39803,0.323136,0.476474,0.491632,0.550504,0.587929,1.202642,0.080111,0.080111,0.080111,metal
1.434128,1.944656,1.873236,2.253208,2.327507,2.551705,2.765463,2.647544,2.88295,3.007127,3.4112,3.836844,3.764599,3.798688,3.966734,3.942879,4.341021,6.635732,5.309562,5.774937,8.600165,0.9805,0.9805,0.9805,0.287307,0.45701,0.449806,0.595725,0.631631,0.666105,0.858981,0.787232,0.841427,0.948867,1.173579,1.427173,1.312201,1.264383,1.273486,1.272054,1.350077,2.439201,1.966611,2.021548,2.931223,0.015642,0.015642,0.015642,0.167302,0.250035,0.232162,0.324489,0.360158,0.407239,0.443955,0.36653,0.41262,0.437245,0.583422,0.727788,0.614595,0.579791,0.538732,0.576742,0.675628,0.868273,0.851031,0.740779,1.220412,0.111612,0.111612,0.111612,0.077214,0.087137,0.102347,0.141938,0.154408,0.124132,0.201129,0.150124,0.146417,0.185616,0.226997,0.337548,0.368459,0.308156,0.24133,0.328881,0.345937,0.462858,0.522516,0.481542,0.535077,0.080111,0.080111,0.080111,metal
1.364365,1.775397,1.688983,2.136475,2.147559,2.454512,2.760359,2.612002,3.182697,3.677169,4.104045,4.2535,4.225209,4.732653,4.243508,3.934027,4.350741,5.713522,5.500002,6.048865,9.139638,0.9805,0.9805,0.9805,0.275397,0.424042,0.379489,0.537651,0.538093,0.671135,0.804982,0.694703,0.882855,1.194581,1.354582,1.499771,1.52997,1.766752,1.37754,1.183283,1.368652,2.047506,1.897312,2.096544,3.258508,0.015642,0.015642,0.015642,0.166533,0.25036,0.200277,0.276747,0.283131,0.328722,0.48757,0.375344,0.550333,0.81466,0.823806,0.859092,0.816999,1.106625,0.837546,0.555749,0.586504,0.834441,0.77991,0.81087,1.387126,0.111612,0.111612,0.111612,0.074314,0.079911,0.091847,0.135594,0.109592,0.117873,0.284235,0.151842,0.178493,0.297264,0.311124,0.302813,0.348984,0.707372,0.432536,0.255389,0.360002,0.539413,0.401598,0.368682,0.891871,0.080111,0.080111,0.080111,metal
1.410156,1.764799,1.786108,2.052349,2.081719,2.421608,2.565056,2.532204,2.808946,2.993549,3.308258,3.602388,3.637562,3.758148,3.958624,3.826394,4.092803,5.707306,5.30527,5.98598,9.74581,0.9805,0.9805,0.9805,0.277802,0.409432,0.435438,0.532563,0.516421,0.683503,0.744528,0.70265,0.76686,0.874204,1.063184,1.214003,1.186087,1.15387,1.198667,1.102542,1.236445,1.969244,1.935085,2.057355,3.680724,0.015642,0.015642,0.015642,0.16603,0.241736,0.226226,0.321793,0.275434,0.371309,0.336019,0.353319,0.379085,0.413647,0.508169,0.58185,0.575852,0.54267,0.552093,0.527475,0.487566,0.727273,0.781601,0.800817,1.543658,0.111612,0.111612,0.111612,0.075657,0.085253,0.090327,0.119901,0.115266,0.207897,0.195373,0.123602,0.177178,0.176539,0.233665,0.351335,0.400022,0.259611,0.253093,0.257031,0.272219,0.381607,0.57394,0.446943,0.864454,0.080111,0.080111,0.080111,metal
1.430228,1.847639,1.83847,2.093067,2.125597,2.465429,2.629082,2.523811,2.81339,2.978878,3.449396,3.830527,3.875505,3.999797,4.040112,3.772899,4.332048,6.113989,5.238875,6.061544,9.631877,0.9805,0.9805,0.9805,0.285415,0.446269,0.458615,0.591044,0.558797,0.726962,0.833856,0.715643,0.827305,0.952301,1.248871,1.437538,1.428481,1.412662,1.383632,1.127267,1.352976,2.236166,1.832112,2.190459,3.58618,0.015642,0.015642,0.015642,0.174882,0.233576,0.230007,0.242088,0.27913,0.306246,0.397763,0.319267,0.365104,0.420535,0.554516,0.633472,0.566639,0.595308,0.524925,0.478783,0.562936,0.902639,0.711964,0.863615,1.386695,0.111612,0.111612,0.111612,0.070426,0.108591,0.103618,0.169513,0.131579,0.209112,0.228141,0.168253,0.208013,0.245857,0.332534,0.385125,0.360519,0.417203,0.456744,0.317321,0.243463,0.459676,0.355786,0.565429,0.644488,0.080111,0.080111,0.080111,metal
1.383139,1.87411,1.734037,2.057642,2.042463,2.372215,2.578888,2.520604,2.894651,2.944597,3.503166,3.664855,3.646025,3.852681,4.062917,3.929654,4.660545,5.952783,5.736987,6.009102,9.280123,0.9805,0.9805,0.9805,0.282248,0.465004,0.395201,0.532904,0.505603,0.636555,0.719065,0.655013,0.849534,0.872054,1.176228,1.270553,1.163309,1.273886,1.341603,1.312745,1.631563,2.284569,2.019835,2.023816,3.525509,0.015642,0.015642,0.015642,0.164292,0.251991,0.22557,0.267633,0.298182,0.356292,0.470892,0.359909,0.55454,0.459747,0.734516,0.726301,0.666158,0.66676,0.590648,0.596485,0.758911,1.054706,0.838316,0.836492,1.257503,0.111612,0.111612,0.111612,0.08351,0.087124,0.094074,0.099223,0.139002,0.167928,0.176089,0.155436,0.235225,0.237726,0.362574,0.4826,0.307003,0.391276,0.355603,0.495091,0.394005,0.589611,0.39892,0.384245,0.679846,0.080111,0.080111,0.080111,metal
1.444812,1.809956,1.774608,2.098541,2.118617,2.373272,2.662894,2.614725,2.966736,3.06455,3.441842,3.765721,3.794478,3.695645,3.924317,3.89737,4.339483,5.948605,4.984506,5.814446,8.378832,0.9805,0.9805,0.9805,0.287433,0.430174,0.438019,0.546872,0.547224,0.705577,0.836906,0.761418,0.886397,0.960038,1.09699,1.326801,1.316309,1.174963,1.318238,1.322679,1.368541,2.263554,1.714096,1.943813,3.052362,0.015642,0.015642,0.015642,0.168594,0.216087,0.212507,0.252435,0.292126,0.299437,0.354122,0.403582,0.556452,0.427598,0.613111,0.797953,0.660639,0.524832,0.628039,0.664378,0.606548,0.891139,0.913946,0.659505,1.179141,0.111612,0.111612,0.111612,0.081701,0.105793,0.099286,0.135479,0.133199,0.149625,0.182601,0.202418,0.228149,0.225711,0.243932,0.361191,0.352053,0.296194,0.449121,0.626034,0.353073,0.470203,0.6166,0.517759,0.725339,0.080111,0.080111,0.080111,metal
1.425364,1.781384,1.848215,2.131681,2.191728,2.56073,2.825463,2.612838,2.96674,3.128617,3.558642,3.984827,3.812235,3.874231,4.070218,3.842643,4.162869,5.920248,5.06341,6.184998,9.12813,0.9805,0.9805,0.9805,0.285808,0.402686,0.451754,0.602261,0.587318,0.708295,0.947853,0.73098,0.896952,1.012076,1.256197,1.482569,1.299603,1.206008,1.269542,1.165683,1.227522,2.063812,1.640332,2.311466,3.195282,0.015642,0.015642,0.015642,0.168316,0.206629,0.224495,0.295219,0.284543,0.352548,0.546294,0.354758,0.512757,0.503355,0.582557,0.776488,0.746831,0.567328,0.574536,0.458223,0.514443,0.811588,0.655446,1.082825,1.283684,0.111612,0.111612,0.111612,0.073851,0.096008,0.110266,0.204593,0.145223,0.243829,0.208396,0.14342,0.212313,0.226018,0.248449,0.441603,0.408938,0.269925,0.32092,0.324644,0.272108,0.41589,0.414242,0.730828,0.665271,0.080111,0.080111,0.080111,metal
